job,date,maxsal,minsal
Carpenter,2012-12-15,560,446
Carpenter,2012-12-16,615,363
Carpenter,2012-12-17,682,472
Carpenter,2012-12-18,637,357
Carpenter,2012-12-19,669,350
Carpenter,2012-12-20,653,379
Carpenter,2012-12-21,635,381
Carpenter,2012-12-22,611,395
Carpenter,2012-12-23,659,374
Carpenter,2012-12-24,625,378
Carpenter,2012-12-25,652,380
Carpenter,2012-12-26,632,351
Carpenter,2012-12-27,664,364
Carpenter,2012-12-28,647,353
Carpenter,2012-12-29,622,384
Carpenter,2012-12-30,649,397
Carpenter,2012-12-31,586,385
Carpenter,2013-1-1,650,413
Carpenter,2013-1-2,686,391
Carpenter,2013-1-3,688,405
Carpenter,2013-1-4,694,439
Carpenter,2013-1-5,646,368
Carpenter,2013-1-6,662,377
Carpenter,2013-1-7,628,366
Carpenter,2013-1-8,675,353
Carpenter,2013-1-9,699,367
Carpenter,2013-1-10,660,371
Carpenter,2013-1-11,670,357
Carpenter,2013-1-12,669,370
Carpenter,2013-1-13,652,355
Carpenter,2013-1-14,692,380
Carpenter,2013-1-15,689,365
Carpenter,2013-1-16,674,380
Carpenter,2013-1-17,675,366
Carpenter,2013-1-18,686,394
Carpenter,2013-1-19,671,392
Carpenter,2013-1-20,613,384
Carpenter,2013-1-21,661,366
Carpenter,2013-1-22,653,412
Carpenter,2013-1-23,616,364
Carpenter,2013-1-24,697,402
Carpenter,2013-1-25,698,395
Carpenter,2013-1-26,678,418
Carpenter,2013-1-27,631,409
Carpenter,2013-1-28,648,410
Carpenter,2013-1-29,672,400
Carpenter,2013-1-30,696,381
Carpenter,2013-1-31,676,366
Carpenter,2013-2-1,678,353
Carpenter,2013-2-2,655,373
Carpenter,2013-2-3,698,382
Carpenter,2013-2-4,672,363
Carpenter,2013-2-5,700,417
Carpenter,2013-2-6,629,350
Carpenter,2013-2-7,612,362
Carpenter,2013-2-8,668,375
Carpenter,2013-2-9,659,354
Carpenter,2013-2-10,652,350
Carpenter,2013-2-11,695,358
Carpenter,2013-2-12,657,377
Carpenter,2013-2-13,697,385
Carpenter,2013-2-14,678,381
Carpenter,2013-2-15,643,366
Carpenter,2013-2-16,642,368
Carpenter,2013-2-17,692,355
Carpenter,2013-2-18,541,350
Carpenter,2013-2-19,693,357
Carpenter,2013-2-20,660,378
Carpenter,2013-2-21,698,351
Carpenter,2013-2-22,640,396
Carpenter,2013-2-23,683,360
Carpenter,2013-2-24,677,355
Carpenter,2013-2-25,603,379
Carpenter,2013-2-26,668,357
Carpenter,2013-2-27,687,360
Carpenter,2013-2-28,669,369
Carpenter,2013-3-1,694,411
Carpenter,2013-3-2,690,354
Carpenter,2013-3-3,664,394
Carpenter,2013-3-4,644,446
Carpenter,2013-3-5,697,359
Carpenter,2013-3-6,673,381
Carpenter,2013-3-7,687,359
Carpenter,2013-3-8,698,378
Carpenter,2013-3-9,640,384
Carpenter,2013-3-10,648,367
Carpenter,2013-3-11,669,405
Carpenter,2013-3-12,693,388
Carpenter,2013-3-13,693,455
Carpenter,2013-3-14,693,415
Carpenter,2013-3-15,677,409
Carpenter,2013-3-16,665,422
Carpenter,2013-3-17,696,386
Carpenter,2013-3-18,617,375
Carpenter,2013-3-19,671,381
Carpenter,2013-3-20,699,464
Carpenter,2013-3-21,673,389
Carpenter,2013-3-22,620,354
Carpenter,2013-3-23,613,386
Carpenter,2013-3-24,648,397
Carpenter,2013-3-25,667,362
Carpenter,2013-3-26,636,361
Carpenter,2013-3-27,677,360
Carpenter,2013-3-28,678,416
Carpenter,2013-3-29,699,378
Carpenter,2013-3-30,622,352
Carpenter,2013-3-31,699,391
Carpenter,2013-4-1,603,380
Carpenter,2013-4-2,678,354
Carpenter,2013-4-3,631,357
Carpenter,2013-4-4,661,386
Carpenter,2013-4-5,680,358
Carpenter,2013-4-6,679,365
Carpenter,2013-4-7,692,363
Carpenter,2013-4-8,659,424
Carpenter,2013-4-9,694,404
Carpenter,2013-4-10,675,398
Carpenter,2013-4-11,697,377
Carpenter,2013-4-12,661,361
Carpenter,2013-4-13,675,421
Carpenter,2013-4-14,645,352
Carpenter,2013-4-15,667,374
Carpenter,2013-4-16,685,366
Carpenter,2013-4-17,628,465
Carpenter,2013-4-18,695,398
Carpenter,2013-4-19,700,376
Carpenter,2013-4-20,698,429
Carpenter,2013-4-21,652,366
Carpenter,2013-4-22,678,426
Carpenter,2013-4-23,662,455
Carpenter,2013-4-24,638,354
Carpenter,2013-4-25,679,373
Carpenter,2013-4-26,692,413
Carpenter,2013-4-27,665,378
Carpenter,2013-4-28,696,368
Carpenter,2013-4-29,576,383
Carpenter,2013-4-30,612,377
Carpenter,2013-5-1,652,365
Carpenter,2013-5-2,690,407
Carpenter,2013-5-3,699,354
Carpenter,2013-5-4,694,371
Carpenter,2013-5-5,648,367
Carpenter,2013-5-6,665,351
Carpenter,2013-5-7,635,369
Carpenter,2013-5-8,678,360
Carpenter,2013-5-9,690,369
Carpenter,2013-5-10,668,354
Carpenter,2013-5-11,672,354
Carpenter,2013-5-12,671,381
Carpenter,2013-5-13,655,397
Carpenter,2013-5-14,658,371
Carpenter,2013-5-15,662,359
Carpenter,2013-5-16,689,351
Carpenter,2013-5-17,676,487
Carpenter,2013-5-18,658,498
Carpenter,2013-5-19,668,404
Carpenter,2013-5-20,688,371
Carpenter,2013-5-21,698,406
Carpenter,2013-5-22,699,357
Carpenter,2013-5-23,658,396
Carpenter,2013-5-24,678,350
Carpenter,2013-5-25,661,371
Carpenter,2013-5-26,621,399
Carpenter,2013-5-27,695,368
Carpenter,2013-5-28,690,528
Carpenter,2013-5-29,669,360
Carpenter,2013-5-30,665,369
Carpenter,2013-5-31,678,435
Carpenter,2013-6-1,679,396
Carpenter,2013-6-2,690,382
Carpenter,2013-6-3,666,422
Carpenter,2013-6-4,672,423
Carpenter,2013-6-5,692,385
Carpenter,2013-6-6,666,385
Carpenter,2013-6-7,590,381
Carpenter,2013-6-8,673,354
Carpenter,2013-6-9,685,352
Carpenter,2013-6-10,698,364
Carpenter,2013-6-11,678,433
Carpenter,2013-6-12,678,388
Carpenter,2013-6-13,670,439
Carpenter,2013-6-14,663,389
Carpenter,2013-6-15,677,354
Carpenter,2013-6-16,683,421
Carpenter,2013-6-17,684,361
Carpenter,2013-6-18,627,366
Carpenter,2013-6-19,700,437
Carpenter,2013-6-20,643,364
Carpenter,2013-6-21,694,377
Carpenter,2013-6-22,686,386
Carpenter,2013-6-23,553,359
Carpenter,2013-6-24,694,376
Carpenter,2013-6-25,677,446
Carpenter,2013-6-26,665,413
Carpenter,2013-6-27,694,404
Carpenter,2013-6-28,686,370
Carpenter,2013-6-29,663,360
Carpenter,2013-6-30,619,415
Carpenter,2013-7-1,661,441
Carpenter,2013-7-2,643,351
Carpenter,2013-7-3,694,425
Carpenter,2013-7-4,678,362
Carpenter,2013-7-5,662,359
Carpenter,2013-7-6,638,357
Carpenter,2013-7-7,695,432
Carpenter,2013-7-8,697,430
Carpenter,2013-7-9,700,374
Carpenter,2013-7-10,696,479
Carpenter,2013-7-11,696,394
Carpenter,2013-7-12,696,375
Carpenter,2013-7-13,670,374
Carpenter,2013-7-14,685,386
Carpenter,2013-7-15,698,376
Carpenter,2013-7-16,647,442
Carpenter,2013-7-17,674,357
Carpenter,2013-7-18,696,392
Carpenter,2013-7-19,665,370
Carpenter,2013-7-20,691,371
Carpenter,2013-7-21,685,438
Carpenter,2013-7-22,683,388
Carpenter,2013-7-23,699,386
Carpenter,2013-7-24,653,398
Carpenter,2013-7-25,660,391
Carpenter,2013-7-26,613,360
Carpenter,2013-7-27,693,393
Carpenter,2013-7-28,687,384
Carpenter,2013-7-29,644,367
Carpenter,2013-7-30,691,459
Carpenter,2013-7-31,695,360
Carpenter,2013-8-1,576,390
Carpenter,2013-8-2,638,365
Carpenter,2013-8-3,690,434
Carpenter,2013-8-4,614,404
Carpenter,2013-8-5,688,438
Carpenter,2013-8-6,646,362
Carpenter,2013-8-7,620,377
Carpenter,2013-8-8,686,370
Carpenter,2013-8-9,674,460
Carpenter,2013-8-10,686,381
Carpenter,2013-8-11,676,471
Carpenter,2013-8-12,679,379
Carpenter,2013-8-13,608,354
Carpenter,2013-8-14,685,371
Carpenter,2013-8-15,681,424
Carpenter,2013-8-16,694,352
Carpenter,2013-8-17,697,374
Carpenter,2013-8-18,684,397
Carpenter,2013-8-19,680,352
Carpenter,2013-8-20,642,387
Carpenter,2013-8-21,673,360
Carpenter,2013-8-22,694,353
Carpenter,2013-8-23,669,354
Carpenter,2013-8-24,660,360
Carpenter,2013-8-25,665,401
Carpenter,2013-8-26,680,368
Carpenter,2013-8-27,694,380
Carpenter,2013-8-28,617,396
Carpenter,2013-8-29,687,468
Carpenter,2013-8-30,699,359
Carpenter,2013-8-31,620,358
Carpenter,2013-9-1,678,412
Carpenter,2013-9-2,691,401
Carpenter,2013-9-3,668,372
Carpenter,2013-9-4,699,397
Carpenter,2013-9-5,680,406
Carpenter,2013-9-6,685,352
Carpenter,2013-9-7,677,500
Carpenter,2013-9-8,677,426
Carpenter,2013-9-9,680,394
Carpenter,2013-9-10,689,366
Carpenter,2013-9-11,693,395
Carpenter,2013-9-12,690,373
Carpenter,2013-9-13,695,387
Carpenter,2013-9-14,652,358
Carpenter,2013-9-15,648,392
Carpenter,2013-9-16,639,358
Carpenter,2013-9-17,670,453
Carpenter,2013-9-18,694,352
Carpenter,2013-9-19,670,369
Carpenter,2013-9-20,634,360
Carpenter,2013-9-21,700,420
Carpenter,2013-9-22,665,513
Carpenter,2013-9-23,696,380
Carpenter,2013-9-24,668,386
Carpenter,2013-9-25,641,393
Carpenter,2013-9-26,690,399
Carpenter,2013-9-27,646,354
Carpenter,2013-9-28,694,378
Carpenter,2013-9-29,686,352
Carpenter,2013-9-30,698,350
Carpenter,2013-10-1,655,391
Carpenter,2013-10-2,673,404
Carpenter,2013-10-3,616,410
Carpenter,2013-10-4,675,380
Carpenter,2013-10-5,669,353
Carpenter,2013-10-6,619,363
Carpenter,2013-10-7,695,365
Carpenter,2013-10-8,644,411
Carpenter,2013-10-9,642,359
Carpenter,2013-10-10,700,380
Carpenter,2013-10-11,653,378
Carpenter,2013-10-12,653,391
Carpenter,2013-10-13,697,415
Carpenter,2013-10-14,598,352
Carpenter,2013-10-15,638,420
Carpenter,2013-10-16,665,360
Carpenter,2013-10-17,654,365
Carpenter,2013-10-18,684,361
Carpenter,2013-10-19,699,373
Carpenter,2013-10-20,677,409
Carpenter,2013-10-21,624,446
Carpenter,2013-10-22,666,371
Carpenter,2013-10-23,683,385
Carpenter,2013-10-24,675,565
Carpenter,2013-10-25,655,385
Carpenter,2013-10-26,672,359
Carpenter,2013-10-27,668,372
Carpenter,2013-10-28,686,380
Carpenter,2013-10-29,675,390
Carpenter,2013-10-30,691,412
Carpenter,2013-10-31,698,424
Carpenter,2013-11-1,625,422
Carpenter,2013-11-2,699,366
Carpenter,2013-11-3,700,393
Carpenter,2013-11-4,699,353
Carpenter,2013-11-5,625,350
Carpenter,2013-11-6,677,444
Carpenter,2013-11-7,695,362
Carpenter,2013-11-8,659,407
Carpenter,2013-11-9,668,416
Carpenter,2013-11-10,687,403
Carpenter,2013-11-11,680,380
Carpenter,2013-11-12,685,378
Carpenter,2013-11-13,697,353
Carpenter,2013-11-14,518,356
Carpenter,2013-11-15,689,354
Carpenter,2013-11-16,655,361
Carpenter,2013-11-17,649,358
Carpenter,2013-11-18,698,382
Carpenter,2013-11-19,674,436
Carpenter,2013-11-20,681,372
Carpenter,2013-11-21,662,390
Carpenter,2013-11-22,678,359
Carpenter,2013-11-23,659,435
Carpenter,2013-11-24,658,367
Carpenter,2013-11-25,670,411
Carpenter,2013-11-26,642,363
Carpenter,2013-11-27,662,352
Carpenter,2013-11-28,687,380
Carpenter,2013-11-29,680,406
Carpenter,2013-11-30,699,404
Carpenter,2013-12-1,660,364
Carpenter,2013-12-2,663,366
Carpenter,2013-12-3,688,431
Carpenter,2013-12-4,696,449
Carpenter,2013-12-5,625,397
Carpenter,2013-12-6,695,373
Carpenter,2013-12-7,648,399
Carpenter,2013-12-8,630,382
Carpenter,2013-12-9,692,366
Carpenter,2013-12-10,697,383
Carpenter,2013-12-11,693,385
Carpenter,2013-12-12,659,474
Carpenter,2013-12-13,649,362
Carpenter,2013-12-14,651,378
Carpenter,2013-12-15,690,378
Carpenter,2013-12-16,654,390
Carpenter,2013-12-17,699,367
Carpenter,2013-12-18,699,407
Carpenter,2013-12-19,694,352
Carpenter,2013-12-20,669,383
Carpenter,2013-12-21,665,394
Carpenter,2013-12-22,690,365
Carpenter,2013-12-23,693,431
Carpenter,2013-12-24,594,429
Carpenter,2013-12-25,656,380
Carpenter,2013-12-26,666,360
Carpenter,2013-12-27,670,390
Carpenter,2013-12-28,679,368
Carpenter,2013-12-29,641,384
Carpenter,2013-12-30,681,370
Carpenter,2013-12-31,696,372
Carpenter,2014-1-1,658,359
Carpenter,2014-1-2,657,426
Carpenter,2014-1-3,593,367
Carpenter,2014-1-4,650,374
Carpenter,2014-1-5,688,368
Carpenter,2014-1-6,640,361
Carpenter,2014-1-7,658,382
Carpenter,2014-1-8,648,379
Carpenter,2014-1-9,640,414
Carpenter,2014-1-10,685,364
Carpenter,2014-1-11,660,384
Carpenter,2014-1-12,637,405
Carpenter,2014-1-13,684,516
Carpenter,2014-1-14,665,387
Carpenter,2014-1-15,638,370
Carpenter,2014-1-16,636,360
Carpenter,2014-1-17,634,353
Carpenter,2014-1-18,581,357
Carpenter,2014-1-19,689,466
Carpenter,2014-1-20,674,417
Carpenter,2014-1-21,689,365
Carpenter,2014-1-22,630,352
Carpenter,2014-1-23,663,373
Carpenter,2014-1-24,627,371
Carpenter,2014-1-25,649,353
Carpenter,2014-1-26,611,424
Carpenter,2014-1-27,605,355
Carpenter,2014-1-28,667,397
Carpenter,2014-1-29,543,365
Carpenter,2014-1-30,598,372
Carpenter,2014-1-31,659,357
Carpenter,2014-2-1,679,392
Carpenter,2014-2-2,665,369
Carpenter,2014-2-3,667,391
Carpenter,2014-2-4,595,376
Carpenter,2014-2-5,662,404
Carpenter,2014-2-6,677,351
Carpenter,2014-2-7,644,385
Carpenter,2014-2-8,627,358
Carpenter,2014-2-9,647,352
Carpenter,2014-2-10,605,393
Carpenter,2014-2-11,595,367
Carpenter,2014-2-12,543,350
Carpenter,2014-2-13,677,385
Carpenter,2014-2-14,694,352
Carpenter,2014-2-15,663,374
Carpenter,2014-2-16,587,396
Carpenter,2014-2-17,609,368
Carpenter,2014-2-18,684,388
Carpenter,2014-2-19,656,388
Carpenter,2014-2-20,680,363
Carpenter,2014-2-21,648,359
Carpenter,2014-2-22,526,383
Carpenter,2014-2-23,689,357
Carpenter,2014-2-24,646,397
Carpenter,2014-2-25,604,404
Carpenter,2014-2-26,563,362
Carpenter,2014-2-27,665,360
Carpenter,2014-2-28,681,379
Carpenter,2014-3-1,605,370
Carpenter,2014-3-2,518,361
Carpenter,2014-3-3,568,403
Carpenter,2014-3-4,570,360
Carpenter,2014-3-5,682,353
Carpenter,2014-3-6,621,360
Carpenter,2014-3-7,693,417
Carpenter,2014-3-8,614,375
Carpenter,2014-3-9,574,365
Carpenter,2014-3-10,689,359
Carpenter,2014-3-11,641,400
Carpenter,2014-3-12,644,365
Carpenter,2014-3-13,674,362
Carpenter,2014-3-14,650,447
Carpenter,2014-3-15,586,376
Carpenter,2014-3-16,617,359
Carpenter,2014-3-17,655,379
Carpenter,2014-3-18,643,369
Carpenter,2014-3-19,640,423
Carpenter,2014-3-20,612,374
Carpenter,2014-3-21,685,432
Carpenter,2014-3-22,648,383
Carpenter,2014-3-23,635,381
Carpenter,2014-3-24,565,366
Carpenter,2014-3-25,680,357
Carpenter,2014-3-26,680,364
Carpenter,2014-3-27,616,458
Carpenter,2014-3-28,663,390
Carpenter,2014-3-29,651,383
Carpenter,2014-3-30,643,362
Carpenter,2014-3-31,538,364
Carpenter,2014-4-1,616,409
Carpenter,2014-4-2,685,406
Carpenter,2014-4-3,620,370
Carpenter,2014-4-4,637,373
Carpenter,2014-4-5,613,413
Carpenter,2014-4-6,660,367
Carpenter,2014-4-7,617,424
Carpenter,2014-4-8,632,357
Carpenter,2014-4-9,642,360
Carpenter,2014-4-10,604,387
Carpenter,2014-4-11,612,368
Carpenter,2014-4-12,615,365
Carpenter,2014-4-13,624,362
Carpenter,2014-4-14,586,361
Carpenter,2014-4-15,609,432
Carpenter,2014-4-16,596,374
Carpenter,2014-4-17,677,413
Carpenter,2014-4-18,604,429
Carpenter,2014-4-19,649,383
Carpenter,2014-4-20,585,390
Carpenter,2014-4-21,600,372
Carpenter,2014-4-22,633,381
Carpenter,2014-4-23,593,476
Carpenter,2014-4-24,661,375
Carpenter,2014-4-25,632,377
Carpenter,2014-4-26,657,391
Carpenter,2014-4-27,609,365
Carpenter,2014-4-28,618,353
Carpenter,2014-4-29,675,372
Carpenter,2014-4-30,673,383
Carpenter,2014-5-1,530,369
Carpenter,2014-5-2,662,392
Carpenter,2014-5-3,687,372
Carpenter,2014-5-4,622,357
Carpenter,2014-5-5,673,350
Carpenter,2014-5-6,535,353
Carpenter,2014-5-7,678,356
Carpenter,2014-5-8,621,446
Carpenter,2014-5-9,643,369
Carpenter,2014-5-10,677,417
Carpenter,2014-5-11,658,354
Carpenter,2014-5-12,662,419
Carpenter,2014-5-13,669,357
Carpenter,2014-5-14,624,357
Carpenter,2014-5-15,656,361
Carpenter,2014-5-16,612,359
Carpenter,2014-5-17,572,354
Carpenter,2014-5-18,604,355
Carpenter,2014-5-19,664,352
Carpenter,2014-5-20,633,367
Carpenter,2014-5-21,692,388
Carpenter,2014-5-22,655,371
Carpenter,2014-5-23,585,359
Carpenter,2014-5-24,602,374
Carpenter,2014-5-25,630,390
Carpenter,2014-5-26,599,355
Carpenter,2014-5-27,651,384
Carpenter,2014-5-28,601,424
Carpenter,2014-5-29,680,350
Carpenter,2014-5-30,644,396
Carpenter,2014-5-31,593,387
Carpenter,2014-6-1,668,377
Carpenter,2014-6-2,621,371
Carpenter,2014-6-3,674,455
Carpenter,2014-6-4,684,378
Carpenter,2014-6-5,514,424
Carpenter,2014-6-6,653,360
Carpenter,2014-6-7,671,434
Carpenter,2014-6-8,663,393
Carpenter,2014-6-9,656,396
Carpenter,2014-6-10,611,359
Carpenter,2014-6-11,568,378
Carpenter,2014-6-12,687,401
Carpenter,2014-6-13,652,481
Carpenter,2014-6-14,556,354
Carpenter,2014-6-15,682,421
Carpenter,2014-6-16,684,416
Carpenter,2014-6-17,677,401
Carpenter,2014-6-18,552,357
Carpenter,2014-6-19,552,351
Carpenter,2014-6-20,640,410
Carpenter,2014-6-21,679,415
Carpenter,2014-6-22,602,361
Carpenter,2014-6-23,611,370
Carpenter,2014-6-24,651,431
Carpenter,2014-6-25,659,366
Carpenter,2014-6-26,601,400
Carpenter,2014-6-27,690,414
Carpenter,2014-6-28,591,379
Carpenter,2014-6-29,628,352
Carpenter,2014-6-30,597,358
Carpenter,2014-7-1,636,372
Carpenter,2014-7-2,573,396
Carpenter,2014-7-3,644,412
Carpenter,2014-7-4,679,393
Carpenter,2014-7-5,652,360
Carpenter,2014-7-6,662,418
Carpenter,2014-7-7,646,359
Carpenter,2014-7-8,617,362
Carpenter,2014-7-9,672,500
Carpenter,2014-7-10,581,364
Carpenter,2014-7-11,491,359
Carpenter,2014-7-12,543,352
Carpenter,2014-7-13,665,354
Carpenter,2014-7-14,558,371
Carpenter,2014-7-15,661,378
Carpenter,2014-7-16,669,355
Carpenter,2014-7-17,662,504
Carpenter,2014-7-18,589,379
Carpenter,2014-7-19,644,397
Carpenter,2014-7-20,610,358
Carpenter,2014-7-21,656,482
Carpenter,2014-7-22,641,464
Carpenter,2014-7-23,640,361
Carpenter,2014-7-24,622,424
Carpenter,2014-7-25,610,396
Carpenter,2014-7-26,576,401
Carpenter,2014-7-27,606,413
Carpenter,2014-7-28,578,380
Carpenter,2014-7-29,601,354
Carpenter,2014-7-30,648,392
Carpenter,2014-7-31,672,355
Carpenter,2014-8-1,541,385
Carpenter,2014-8-2,631,377
Carpenter,2014-8-3,666,426
Carpenter,2014-8-4,647,376
Carpenter,2014-8-5,585,353
Carpenter,2014-8-6,658,457
Carpenter,2014-8-7,638,386
Carpenter,2014-8-8,639,371
Carpenter,2014-8-9,646,387
Carpenter,2014-8-10,642,422
Carpenter,2014-8-11,640,417
Carpenter,2014-8-12,645,380
Carpenter,2014-8-13,630,427
Carpenter,2014-8-14,677,379
Carpenter,2014-8-15,678,374
Carpenter,2014-8-16,658,392
Carpenter,2014-8-17,570,437
Carpenter,2014-8-18,619,371
Carpenter,2014-8-19,572,378
Carpenter,2014-8-20,613,462
Carpenter,2014-8-21,627,351
Carpenter,2014-8-22,628,499
Carpenter,2014-8-23,676,378
Carpenter,2014-8-24,562,392
Carpenter,2014-8-25,618,431
Carpenter,2014-8-26,572,379
Carpenter,2014-8-27,644,383
Carpenter,2014-8-28,576,440
Carpenter,2014-8-29,662,425
Carpenter,2014-8-30,644,400
Carpenter,2014-8-31,568,355
Carpenter,2014-9-1,626,429
Carpenter,2014-9-2,639,365
Carpenter,2014-9-3,604,356
Carpenter,2014-9-4,617,364
Carpenter,2014-9-5,646,386
Carpenter,2014-9-6,619,392
Carpenter,2014-9-7,601,433
Carpenter,2014-9-8,594,416
Carpenter,2014-9-9,683,452
Carpenter,2014-9-10,625,368
Carpenter,2014-9-11,617,394
Carpenter,2014-9-12,542,355
Carpenter,2014-9-13,619,480
Carpenter,2014-9-14,662,403
Carpenter,2014-9-15,664,382
Carpenter,2014-9-16,546,374
Carpenter,2014-9-17,625,464
Carpenter,2014-9-18,589,368
Carpenter,2014-9-19,684,368
Carpenter,2014-9-20,581,402
Carpenter,2014-9-21,571,397
Carpenter,2014-9-22,646,363
Carpenter,2014-9-23,679,405
Carpenter,2014-9-24,681,415
Carpenter,2014-9-25,677,383
Carpenter,2014-9-26,619,368
Carpenter,2014-9-27,568,372
Carpenter,2014-9-28,639,387
Carpenter,2014-9-29,683,467
Carpenter,2014-9-30,680,508
Carpenter,2014-10-1,604,363
Carpenter,2014-10-2,643,361
Carpenter,2014-10-3,688,372
Carpenter,2014-10-4,656,456
Carpenter,2014-10-5,676,412
Carpenter,2014-10-6,647,356
Carpenter,2014-10-7,629,381
Carpenter,2014-10-8,621,369
Carpenter,2014-10-9,672,353
Carpenter,2014-10-10,607,385
Carpenter,2014-10-11,620,368
Carpenter,2014-10-12,687,362
Carpenter,2014-10-13,671,423
Carpenter,2014-10-14,491,386
Carpenter,2014-10-15,615,396
Carpenter,2014-10-16,668,358
Carpenter,2014-10-17,636,482
Carpenter,2014-10-18,654,459
Carpenter,2014-10-19,502,356
Carpenter,2014-10-20,680,360
Carpenter,2014-10-21,594,357
Carpenter,2014-10-22,613,356
Carpenter,2014-10-23,694,350
Carpenter,2014-10-24,658,358
Carpenter,2014-10-25,642,367
Carpenter,2014-10-26,663,391
Carpenter,2014-10-27,589,363
Carpenter,2014-10-28,611,381
Carpenter,2014-10-29,669,366
Carpenter,2014-10-30,644,360
Carpenter,2014-10-31,668,386
Carpenter,2014-11-1,640,350
Carpenter,2014-11-2,604,410
Carpenter,2014-11-3,671,380
Carpenter,2014-11-4,674,531
Carpenter,2014-11-5,608,394
Carpenter,2014-11-6,683,361
Carpenter,2014-11-7,615,383
Carpenter,2014-11-8,587,423
Carpenter,2014-11-9,696,400
Carpenter,2014-11-10,637,363
Carpenter,2014-11-11,640,357
Carpenter,2014-11-12,653,371
Carpenter,2014-11-13,507,364
Carpenter,2014-11-14,646,352
Carpenter,2014-11-15,607,374
Carpenter,2014-11-16,651,381
Carpenter,2014-11-17,676,362
Carpenter,2014-11-18,634,419
Carpenter,2014-11-19,674,389
Carpenter,2014-11-20,610,390
Carpenter,2014-11-21,600,357
Carpenter,2014-11-22,610,350
Carpenter,2014-11-23,629,389
Carpenter,2014-11-24,550,368
Carpenter,2014-11-25,637,369
Carpenter,2014-11-26,637,402
Carpenter,2014-11-27,544,350
Carpenter,2014-11-28,639,353
Carpenter,2014-11-29,626,381
Carpenter,2014-11-30,603,406
Carpenter,2014-12-1,610,377
Carpenter,2014-12-2,684,362
Carpenter,2014-12-3,670,387
Carpenter,2014-12-4,673,437
Carpenter,2014-12-5,655,418
Carpenter,2014-12-6,648,392
Carpenter,2014-12-7,554,400
Carpenter,2014-12-8,673,358
Carpenter,2014-12-9,576,355
Carpenter,2014-12-10,648,510
Carpenter,2014-12-11,546,377
Carpenter,2014-12-12,682,368
Carpenter,2014-12-13,622,356
Carpenter,2014-12-14,677,450
Carpenter,2014-12-15,595,355
Carpenter,2014-12-16,634,387
Carpenter,2014-12-17,645,428
Carpenter,2014-12-18,683,374
Carpenter,2014-12-19,568,387
Carpenter,2014-12-20,588,351
Carpenter,2014-12-21,596,370
Carpenter,2014-12-22,587,367
Carpenter,2014-12-23,683,366
Carpenter,2014-12-24,560,435
Carpenter,2014-12-25,607,386
Carpenter,2014-12-26,630,398
Carpenter,2014-12-27,547,352
Carpenter,2014-12-28,630,364
Carpenter,2014-12-29,601,417
Carpenter,2014-12-30,657,427
Carpenter,2014-12-31,680,429
Carpenter,2015-1-1,694,446
Carpenter,2015-1-2,666,410
Carpenter,2015-1-3,609,351
Carpenter,2015-1-4,688,415
Carpenter,2015-1-5,698,362
Carpenter,2015-1-6,662,408
Carpenter,2015-1-7,584,402
Carpenter,2015-1-8,640,359
Carpenter,2015-1-9,590,465
Carpenter,2015-1-10,576,411
Carpenter,2015-1-11,686,352
Carpenter,2015-1-12,672,387
Carpenter,2015-1-13,684,381
Carpenter,2015-1-14,588,355
Carpenter,2015-1-15,692,351
Carpenter,2015-1-16,673,362
Carpenter,2015-1-17,689,358
Carpenter,2015-1-18,667,358
Carpenter,2015-1-19,698,389
Carpenter,2015-1-20,635,378
Carpenter,2015-1-21,700,377
Carpenter,2015-1-22,600,361
Carpenter,2015-1-23,661,360
Carpenter,2015-1-24,688,354
Carpenter,2015-1-25,680,353
Carpenter,2015-1-26,695,468
Carpenter,2015-1-27,696,390
Carpenter,2015-1-28,664,369
Carpenter,2015-1-29,677,433
Carpenter,2015-1-30,696,353
Carpenter,2015-1-31,684,369
Carpenter,2015-2-1,686,350
Carpenter,2015-2-2,576,353
Carpenter,2015-2-3,551,399
Carpenter,2015-2-4,688,380
Carpenter,2015-2-5,676,439
Carpenter,2015-2-6,579,358
Carpenter,2015-2-7,607,420
Carpenter,2015-2-8,661,371
Carpenter,2015-2-9,679,369
Carpenter,2015-2-10,654,392
Carpenter,2015-2-11,651,403
Carpenter,2015-2-12,619,352
Carpenter,2015-2-13,656,372
Carpenter,2015-2-14,681,479
Carpenter,2015-2-15,700,404
Carpenter,2015-2-16,623,351
Carpenter,2015-2-17,584,440
Carpenter,2015-2-18,574,427
Carpenter,2015-2-19,688,435
Carpenter,2015-2-20,678,379
Carpenter,2015-2-21,699,365
Carpenter,2015-2-22,697,378
Carpenter,2015-2-23,696,390
Carpenter,2015-2-24,680,350
Carpenter,2015-2-25,695,369
Carpenter,2015-2-26,658,351
Carpenter,2015-2-27,650,367
Carpenter,2015-2-28,582,437
Carpenter,2015-3-1,678,482
Carpenter,2015-3-2,685,364
Carpenter,2015-3-3,680,353
Carpenter,2015-3-4,656,379
Carpenter,2015-3-5,699,396
Carpenter,2015-3-6,677,446
Carpenter,2015-3-7,662,354
Carpenter,2015-3-8,692,351
Carpenter,2015-3-9,684,401
Carpenter,2015-3-10,621,363
Carpenter,2015-3-11,685,351
Carpenter,2015-3-12,650,351
Carpenter,2015-3-13,691,393
Carpenter,2015-3-14,683,367
Carpenter,2015-3-15,694,365
Carpenter,2015-3-16,681,396
