	adserver_id	day	label	c_25p	c_100p	c_start	c_adblock	c_error
8467	5102	2015-05-01	AdVideum	88.0	56.0	134.0	0.0	0.0
8468	5102	2015-05-02	AdVideum	71.0	52.0	104.0	0.0	0.0
8469	5102	2015-05-03	AdVideum	88.0	61.0	132.0	0.0	0.0
8470	5102	2015-05-04	AdVideum	107.0	73.0	146.0	0.0	0.0
8471	5102	2015-05-05	AdVideum	78.0	57.0	139.0	0.0	0.0
8472	5102	2015-05-06	AdVideum	31.0	22.0	62.0	0.0	0.0
8473	5102	2015-05-07	AdVideum	36.0	27.0	57.0	0.0	0.0
8474	5102	2015-05-08	AdVideum	67.0	41.0	103.0	0.0	0.0
8475	5102	2015-05-09	AdVideum	63.0	46.0	95.0	0.0	0.0
8476	5102	2015-05-10	AdVideum	55.0	33.0	86.0	0.0	0.0
8477	5102	2015-05-11	AdVideum	79.0	56.0	124.0	0.0	0.0
8478	5102	2015-05-12	AdVideum	49.0	29.0	77.0	0.0	0.0
8479	5102	2015-05-13	AdVideum	61.0	44.0	90.0	0.0	0.0
8480	5102	2015-05-14	AdVideum	68.0	40.0	109.0	0.0	0.0
8481	5102	2015-05-15	AdVideum	52.0	31.0	89.0	0.0	0.0
8482	5102	2015-05-16	AdVideum	57.0	31.0	92.0	0.0	0.0
8483	5102	2015-05-17	AdVideum	80.0	49.0	137.0	0.0	0.0
8484	5102	2015-05-18	AdVideum	74.0	46.0	148.0	0.0	0.0
8485	5102	2015-05-19	AdVideum	54.0	30.0	105.0	0.0	0.0
8486	5102	2015-05-20	AdVideum	55.0	35.0	110.0	0.0	0.0
8487	5102	2015-05-21	AdVideum	58.0	43.0	103.0	0.0	0.0
8488	5102	2015-05-22	AdVideum	75.0	41.0	119.0	0.0	0.0
8489	5102	2015-05-23	AdVideum	56.0	34.0	115.0	0.0	0.0
8490	5102	2015-05-24	AdVideum	55.0	24.0	104.0	0.0	0.0
8491	5102	2015-05-25	AdVideum	112.0	60.0	177.0	0.0	0.0
8492	5102	2015-05-26	AdVideum	81.0	46.0	139.0	0.0	0.0
8493	5102	2015-05-27	AdVideum	63.0	39.0	118.0	0.0	0.0
8494	5102	2015-05-28	AdVideum	68.0	44.0	105.0	0.0	0.0
8495	5102	2015-05-29	AdVideum	100.0	70.0	151.0	0.0	0.0
8496	5102	2015-05-30	AdVideum	75.0	48.0	127.0	0.0	0.0
8497	5102	2015-05-31	AdVideum	44.0	27.0	54.0	0.0	0.0
8498	5102	2015-06-01	AdVideum	45.0	25.0	59.0	0.0	0.0
8499	5102	2015-06-02	AdVideum	50.0	43.0	92.0	0.0	0.0
8500	5102	2015-06-03	AdVideum	68.0	42.0	92.0	0.0	0.0
8501	5102	2015-06-04	AdVideum	55.0	40.0	77.0	0.0	0.0
8502	5102	2015-06-05	AdVideum	52.0	31.0	71.0	0.0	0.0
8503	5102	2015-06-06	AdVideum	69.0	42.0	107.0	0.0	0.0
8504	5102	2015-06-07	AdVideum	67.0	48.0	105.0	0.0	0.0
8505	5102	2015-06-08	AdVideum	97.0	75.0	162.0	0.0	0.0
8506	5102	2015-06-09	AdVideum	61.0	42.0	102.0	0.0	0.0
8507	5102	2015-06-10	AdVideum	52.0	34.0	84.0	0.0	0.0
8508	5102	2015-06-11	AdVideum	82.0	63.0	128.0	0.0	0.0
8509	5102	2015-06-12	AdVideum	60.0	35.0	93.0	0.0	0.0
8510	5102	2015-06-13	AdVideum	62.0	44.0	91.0	0.0	0.0
8511	5102	2015-06-14	AdVideum	65.0	48.0	105.0	0.0	0.0
8512	5102	2015-06-15	AdVideum	89.0	59.0	155.0	0.0	0.0
8513	5102	2015-06-16	AdVideum	94.0	53.0	141.0	0.0	0.0
8514	5102	2015-06-17	AdVideum	68.0	38.0	129.0	0.0	0.0
8515	5102	2015-06-18	AdVideum	70.0	37.0	120.0	0.0	0.0
8516	5102	2015-06-19	AdVideum	90.0	53.0	139.0	0.0	0.0
8517	5102	2015-06-20	AdVideum	58.0	31.0	95.0	0.0	0.0
8518	5102	2015-06-21	AdVideum	98.0	59.0	132.0	0.0	0.0
8519	5102	2015-06-22	AdVideum	52.0	32.0	93.0	0.0	0.0
8520	5102	2015-06-23	AdVideum	92.0	61.0	156.0	0.0	0.0
8521	5102	2015-06-24	AdVideum	53.0	29.0	79.0	0.0	0.0
8522	5102	2015-06-25	AdVideum	52.0	33.0	83.0	0.0	0.0
8523	5102	2015-06-26	AdVideum	53.0	34.0	88.0	0.0	0.0
8524	5102	2015-06-27	AdVideum	62.0	40.0	89.0	0.0	0.0
8525	5102	2015-06-28	AdVideum	43.0	25.0	65.0	0.0	0.0
8526	5102	2015-06-29	AdVideum	56.0	34.0	89.0	0.0	0.0
8527	5102	2015-06-30	AdVideum	89.0	46.0	331.0	0.0	0.0
8528	5102	2015-07-01	AdVideum	114.0	76.0	402.0	0.0	0.0
8529	5102	2015-07-02	AdVideum	129.0	60.0	234.0	0.0	0.0
8530	5102	2015-07-03	AdVideum	175.0	100.0	279.0	0.0	0.0
8531	5102	2015-07-04	AdVideum	369.0	221.0	553.0	0.0	0.0
8532	5102	2015-07-05	AdVideum	402.0	261.0	680.0	0.0	0.0
8533	5102	2015-07-06	AdVideum	203.0	105.0	361.0	0.0	0.0
8534	5102	2015-07-07	AdVideum	199.0	106.0	300.0	0.0	0.0
8535	5102	2015-07-08	AdVideum	280.0	190.0	470.0	0.0	0.0
8536	5102	2015-07-09	AdVideum	269.0	146.0	454.0	0.0	0.0
8537	5102	2015-07-10	AdVideum	62.0	41.0	106.0	0.0	0.0
8538	5103	2015-05-01	AdVideum	23.0	13.0	35.0	0.0	0.0
8539	5103	2015-05-02	AdVideum	22.0	12.0	34.0	0.0	0.0
8540	5103	2015-05-03	AdVideum	25.0	12.0	31.0	0.0	0.0
8541	5103	2015-05-04	AdVideum	21.0	14.0	26.0	0.0	0.0
8542	5103	2015-05-05	AdVideum	17.0	8.0	21.0	0.0	0.0
8543	5103	2015-05-06	AdVideum	11.0	5.0	17.0	0.0	0.0
8544	5103	2015-05-07	AdVideum	14.0	5.0	22.0	0.0	0.0
8545	5103	2015-05-08	AdVideum	10.0	4.0	14.0	0.0	0.0
8546	5103	2015-05-09	AdVideum	9.0	7.0	10.0	0.0	0.0
8547	5103	2015-05-10	AdVideum	7.0	2.0	7.0	0.0	0.0
8548	5103	2015-05-11	AdVideum	7.0	4.0	11.0	0.0	0.0
8549	5103	2015-05-12	AdVideum	7.0	4.0	12.0	0.0	0.0
8550	5103	2015-05-13	AdVideum	9.0	4.0	17.0	0.0	0.0
8551	5103	2015-05-14	AdVideum	11.0	7.0	19.0	0.0	0.0
8552	5103	2015-05-15	AdVideum	9.0	4.0	13.0	0.0	0.0
8553	5103	2015-05-16	AdVideum	15.0	6.0	21.0	0.0	0.0
8554	5103	2015-05-17	AdVideum	11.0	7.0	12.0	0.0	0.0
8555	5103	2015-05-18	AdVideum	10.0	8.0	17.0	0.0	0.0
8556	5103	2015-05-19	AdVideum	11.0	0.0	18.0	0.0	0.0
8557	5103	2015-05-20	AdVideum	12.0	4.0	22.0	0.0	0.0
8558	5103	2015-05-21	AdVideum	5.0	2.0	13.0	0.0	0.0
8559	5103	2015-05-22	AdVideum	9.0	7.0	20.0	0.0	0.0
8560	5103	2015-05-23	AdVideum	9.0	5.0	22.0	0.0	0.0
8561	5103	2015-05-24	AdVideum	11.0	4.0	16.0	0.0	0.0
8562	5103	2015-05-25	AdVideum	10.0	4.0	19.0	0.0	0.0
8563	5103	2015-05-26	AdVideum	6.0	3.0	11.0	0.0	0.0
8564	5103	2015-05-27	AdVideum	6.0	5.0	7.0	0.0	0.0
8565	5103	2015-05-28	AdVideum	4.0	0.0	8.0	0.0	0.0
8566	5103	2015-05-29	AdVideum	8.0	4.0	12.0	0.0	0.0
8567	5103	2015-05-30	AdVideum	8.0	3.0	11.0	0.0	0.0
8568	5103	2015-05-31	AdVideum	3.0	2.0	7.0	0.0	0.0
8569	5103	2015-06-01	AdVideum	2.0	4.0	9.0	0.0	0.0
8570	5103	2015-06-02	AdVideum	8.0	5.0	12.0	0.0	0.0
8571	5103	2015-06-03	AdVideum	7.0	0.0	12.0	0.0	0.0
8572	5103	2015-06-04	AdVideum	9.0	7.0	12.0	0.0	0.0
8573	5103	2015-06-05	AdVideum	7.0	4.0	8.0	0.0	0.0
8574	5103	2015-06-06	AdVideum	6.0	3.0	9.0	0.0	0.0
8575	5103	2015-06-07	AdVideum	8.0	4.0	10.0	0.0	0.0
8576	5103	2015-06-08	AdVideum	20.0	12.0	27.0	0.0	0.0
8577	5103	2015-06-09	AdVideum	9.0	2.0	16.0	0.0	0.0
8578	5103	2015-06-10	AdVideum	9.0	6.0	12.0	0.0	0.0
8579	5103	2015-06-11	AdVideum	28.0	19.0	32.0	0.0	0.0
8580	5103	2015-06-12	AdVideum	5.0	2.0	6.0	0.0	0.0
8581	5103	2015-06-13	AdVideum	19.0	7.0	26.0	0.0	0.0
8582	5103	2015-06-14	AdVideum	22.0	9.0	33.0	0.0	0.0
8583	5103	2015-06-15	AdVideum	20.0	10.0	24.0	0.0	0.0
8584	5103	2015-06-16	AdVideum	19.0	8.0	23.0	0.0	0.0
8585	5103	2015-06-17	AdVideum	17.0	9.0	26.0	0.0	0.0
8586	5103	2015-06-18	AdVideum	18.0	7.0	24.0	0.0	0.0
8587	5103	2015-06-19	AdVideum	16.0	7.0	27.0	0.0	0.0
8588	5103	2015-06-20	AdVideum	22.0	10.0	31.0	0.0	0.0
8589	5103	2015-06-21	AdVideum	22.0	10.0	32.0	0.0	0.0
8590	5103	2015-06-22	AdVideum	17.0	7.0	27.0	0.0	0.0
8591	5103	2015-06-23	AdVideum	14.0	10.0	18.0	0.0	0.0
8592	5103	2015-06-24	AdVideum	5.0	4.0	9.0	0.0	0.0
8593	5103	2015-06-25	AdVideum	11.0	9.0	20.0	0.0	0.0
8594	5103	2015-06-26	AdVideum	11.0	6.0	16.0	0.0	0.0
8595	5103	2015-06-27	AdVideum	19.0	4.0	27.0	0.0	0.0
8596	5103	2015-06-28	AdVideum	20.0	8.0	30.0	0.0	0.0
8597	5103	2015-06-29	AdVideum	16.0	6.0	20.0	0.0	0.0
8598	5103	2015-06-30	AdVideum	38.0	24.0	79.0	0.0	0.0
8599	5103	2015-07-01	AdVideum	42.0	23.0	69.0	0.0	0.0
8600	5103	2015-07-02	AdVideum	37.0	18.0	62.0	0.0	0.0
8601	5103	2015-07-03	AdVideum	27.0	18.0	43.0	0.0	0.0
8602	5103	2015-07-04	AdVideum	44.0	22.0	55.0	0.0	0.0
8603	5103	2015-07-05	AdVideum	81.0	36.0	116.0	0.0	0.0
8604	5103	2015-07-06	AdVideum	49.0	20.0	73.0	0.0	0.0
8605	5103	2015-07-07	AdVideum	46.0	24.0	75.0	0.0	0.0
8606	5103	2015-07-08	AdVideum	72.0	32.0	115.0	0.0	0.0
8607	5103	2015-07-09	AdVideum	63.0	37.0	100.0	0.0	0.0
8608	5103	2015-07-10	AdVideum	17.0	8.0	29.0	0.0	0.0
8609	5104	2015-05-01	AdVideum	13.0	9.0	22.0	0.0	0.0
8610	5104	2015-05-02	AdVideum	18.0	13.0	30.0	0.0	0.0
8611	5104	2015-05-03	AdVideum	17.0	10.0	27.0	0.0	0.0
8612	5104	2015-05-04	AdVideum	14.0	11.0	28.0	0.0	0.0
8613	5104	2015-05-05	AdVideum	43.0	30.0	75.0	0.0	0.0
8614	5104	2015-05-06	AdVideum	12.0	5.0	20.0	0.0	0.0
8615	5104	2015-05-07	AdVideum	11.0	6.0	18.0	0.0	0.0
8616	5104	2015-05-08	AdVideum	21.0	9.0	31.0	0.0	0.0
8617	5104	2015-05-09	AdVideum	28.0	18.0	42.0	0.0	0.0
8618	5104	2015-05-10	AdVideum	15.0	10.0	20.0	0.0	0.0
8619	5104	2015-05-11	AdVideum	9.0	6.0	27.0	0.0	0.0
8620	5104	2015-05-12	AdVideum	19.0	11.0	36.0	0.0	0.0
8621	5104	2015-05-13	AdVideum	11.0	8.0	16.0	0.0	0.0
8622	5104	2015-05-14	AdVideum	25.0	10.0	36.0	0.0	0.0
8623	5104	2015-05-15	AdVideum	7.0	2.0	13.0	0.0	0.0
8624	5104	2015-05-16	AdVideum	23.0	7.0	34.0	0.0	0.0
8625	5104	2015-05-17	AdVideum	19.0	11.0	23.0	0.0	0.0
8626	5104	2015-05-18	AdVideum	21.0	9.0	24.0	0.0	0.0
8627	5104	2015-05-19	AdVideum	20.0	10.0	33.0	0.0	0.0
8628	5104	2015-05-20	AdVideum	23.0	15.0	38.0	0.0	0.0
8629	5104	2015-05-21	AdVideum	10.0	2.0	22.0	0.0	0.0
8630	5104	2015-05-22	AdVideum	14.0	9.0	23.0	0.0	0.0
8631	5104	2015-05-23	AdVideum	39.0	19.0	58.0	0.0	0.0
8632	5104	2015-05-24	AdVideum	30.0	14.0	53.0	0.0	0.0
8633	5104	2015-05-25	AdVideum	9.0	6.0	23.0	0.0	0.0
8634	5104	2015-05-26	AdVideum	37.0	21.0	58.0	0.0	0.0
8635	5104	2015-05-27	AdVideum	25.0	17.0	35.0	0.0	0.0
8636	5104	2015-05-28	AdVideum	16.0	7.0	23.0	0.0	0.0
8637	5104	2015-05-29	AdVideum	16.0	5.0	22.0	0.0	0.0
8638	5104	2015-05-30	AdVideum	25.0	15.0	34.0	0.0	0.0
8639	5104	2015-05-31	AdVideum	18.0	4.0	22.0	0.0	0.0
8640	5104	2015-06-01	AdVideum	9.0	6.0	12.0	0.0	0.0
8641	5104	2015-06-02	AdVideum	10.0	6.0	14.0	0.0	0.0
8642	5104	2015-06-03	AdVideum	7.0	4.0	14.0	0.0	0.0
8643	5104	2015-06-04	AdVideum	9.0	4.0	10.0	0.0	0.0
8644	5104	2015-06-05	AdVideum	13.0	6.0	17.0	0.0	0.0
8645	5104	2015-06-06	AdVideum	7.0	5.0	14.0	0.0	0.0
8646	5104	2015-06-07	AdVideum	18.0	9.0	19.0	0.0	0.0
8647	5104	2015-06-08	AdVideum	15.0	10.0	21.0	0.0	0.0
8648	5104	2015-06-09	AdVideum	15.0	5.0	19.0	0.0	0.0
8649	5104	2015-06-10	AdVideum	11.0	8.0	17.0	0.0	0.0
8650	5104	2015-06-11	AdVideum	13.0	8.0	20.0	0.0	0.0
8651	5104	2015-06-12	AdVideum	14.0	6.0	22.0	0.0	0.0
8652	5104	2015-06-13	AdVideum	30.0	18.0	38.0	0.0	0.0
8653	5104	2015-06-14	AdVideum	22.0	13.0	39.0	0.0	0.0
8654	5104	2015-06-15	AdVideum	22.0	14.0	31.0	0.0	0.0
8655	5104	2015-06-16	AdVideum	14.0	8.0	24.0	0.0	0.0
8656	5104	2015-06-17	AdVideum	10.0	5.0	19.0	0.0	0.0
8657	5104	2015-06-18	AdVideum	15.0	7.0	21.0	0.0	0.0
8658	5104	2015-06-19	AdVideum	20.0	8.0	26.0	0.0	0.0
8659	5104	2015-06-20	AdVideum	21.0	9.0	34.0	0.0	0.0
8660	5104	2015-06-21	AdVideum	18.0	7.0	20.0	0.0	0.0
8661	5104	2015-06-22	AdVideum	13.0	6.0	26.0	0.0	0.0
8662	5104	2015-06-23	AdVideum	33.0	18.0	43.0	0.0	0.0
8663	5104	2015-06-24	AdVideum	9.0	8.0	15.0	0.0	0.0
8664	5104	2015-06-25	AdVideum	19.0	11.0	29.0	0.0	0.0
8665	5104	2015-06-26	AdVideum	21.0	11.0	34.0	0.0	0.0
8666	5104	2015-06-27	AdVideum	37.0	19.0	48.0	0.0	0.0
8667	5104	2015-06-28	AdVideum	13.0	8.0	17.0	0.0	0.0
8668	5104	2015-06-29	AdVideum	17.0	10.0	21.0	0.0	0.0
8669	5104	2015-06-30	AdVideum	41.0	16.0	121.0	0.0	0.0
8670	5104	2015-07-01	AdVideum	11.0	5.0	34.0	0.0	0.0
8671	5104	2015-07-02	AdVideum	26.0	10.0	41.0	0.0	0.0
8672	5104	2015-07-03	AdVideum	18.0	6.0	27.0	0.0	0.0
8673	5104	2015-07-04	AdVideum	48.0	26.0	61.0	0.0	0.0
8674	5104	2015-07-05	AdVideum	54.0	27.0	94.0	0.0	0.0
8675	5104	2015-07-06	AdVideum	57.0	31.0	90.0	0.0	0.0
8676	5104	2015-07-07	AdVideum	35.0	16.0	56.0	0.0	0.0
8677	5104	2015-07-08	AdVideum	42.0	37.0	72.0	0.0	0.0
8678	5104	2015-07-09	AdVideum	47.0	28.0	76.0	0.0	0.0
8679	5104	2015-07-10	AdVideum	8.0	4.0	11.0	0.0	0.0
8680	5105	2015-05-01	AdVideum	31.0	15.0	41.0	0.0	0.0
8681	5105	2015-05-02	AdVideum	28.0	20.0	35.0	0.0	0.0
8682	5105	2015-05-03	AdVideum	17.0	9.0	25.0	0.0	0.0
8683	5105	2015-05-04	AdVideum	26.0	15.0	34.0	0.0	0.0
8684	5105	2015-05-05	AdVideum	13.0	10.0	28.0	0.0	0.0
8685	5105	2015-05-06	AdVideum	9.0	5.0	13.0	0.0	0.0
8686	5105	2015-05-07	AdVideum	16.0	11.0	22.0	0.0	0.0
8687	5105	2015-05-08	AdVideum	33.0	12.0	48.0	0.0	0.0
8688	5105	2015-05-09	AdVideum	25.0	13.0	40.0	0.0	0.0
8689	5105	2015-05-10	AdVideum	13.0	6.0	31.0	0.0	0.0
8690	5105	2015-05-11	AdVideum	12.0	6.0	19.0	0.0	0.0
8691	5105	2015-05-12	AdVideum	21.0	14.0	31.0	0.0	0.0
8692	5105	2015-05-13	AdVideum	32.0	18.0	44.0	0.0	0.0
8693	5105	2015-05-14	AdVideum	46.0	28.0	74.0	0.0	0.0
8694	5105	2015-05-15	AdVideum	22.0	10.0	32.0	0.0	0.0
8695	5105	2015-05-16	AdVideum	42.0	25.0	65.0	0.0	0.0
8696	5105	2015-05-17	AdVideum	29.0	14.0	52.0	0.0	0.0
8697	5105	2015-05-18	AdVideum	26.0	13.0	47.0	0.0	0.0
8698	5105	2015-05-19	AdVideum	18.0	7.0	29.0	0.0	0.0
8699	5105	2015-05-20	AdVideum	27.0	14.0	45.0	0.0	0.0
8700	5105	2015-05-21	AdVideum	25.0	16.0	61.0	0.0	0.0
8701	5105	2015-05-22	AdVideum	42.0	24.0	68.0	0.0	0.0
8702	5105	2015-05-23	AdVideum	41.0	26.0	64.0	0.0	0.0
8703	5105	2015-05-24	AdVideum	30.0	18.0	47.0	0.0	0.0
8704	5105	2015-05-25	AdVideum	29.0	14.0	38.0	0.0	0.0
8705	5105	2015-05-26	AdVideum	25.0	15.0	32.0	0.0	0.0
8706	5105	2015-05-27	AdVideum	27.0	10.0	45.0	0.0	0.0
8707	5105	2015-05-28	AdVideum	19.0	12.0	31.0	0.0	0.0
8708	5105	2015-05-29	AdVideum	26.0	13.0	41.0	0.0	0.0
8709	5105	2015-05-30	AdVideum	45.0	23.0	62.0	0.0	0.0
8710	5105	2015-05-31	AdVideum	25.0	15.0	35.0	0.0	0.0
8711	5105	2015-06-01	AdVideum	31.0	14.0	27.0	0.0	0.0
8712	5105	2015-06-02	AdVideum	25.0	15.0	38.0	0.0	0.0
8713	5105	2015-06-03	AdVideum	21.0	10.0	28.0	0.0	0.0
8714	5105	2015-06-04	AdVideum	24.0	16.0	33.0	0.0	0.0
8715	5105	2015-06-05	AdVideum	29.0	20.0	37.0	0.0	0.0
8716	5105	2015-06-06	AdVideum	27.0	18.0	32.0	0.0	0.0
8717	5105	2015-06-07	AdVideum	35.0	25.0	47.0	0.0	0.0
8718	5105	2015-06-08	AdVideum	18.0	10.0	29.0	0.0	0.0
8719	5105	2015-06-09	AdVideum	15.0	11.0	31.0	0.0	0.0
8720	5105	2015-06-10	AdVideum	20.0	11.0	26.0	0.0	0.0
8721	5105	2015-06-11	AdVideum	40.0	29.0	58.0	0.0	0.0
8722	5105	2015-06-12	AdVideum	34.0	19.0	46.0	0.0	0.0
8723	5105	2015-06-13	AdVideum	56.0	33.0	75.0	0.0	0.0
8724	5105	2015-06-14	AdVideum	43.0	17.0	58.0	0.0	0.0
8725	5105	2015-06-15	AdVideum	28.0	13.0	45.0	0.0	0.0
8726	5105	2015-06-16	AdVideum	25.0	11.0	39.0	0.0	0.0
8727	5105	2015-06-17	AdVideum	26.0	12.0	31.0	0.0	0.0
8728	5105	2015-06-18	AdVideum	40.0	26.0	60.0	0.0	0.0
8729	5105	2015-06-19	AdVideum	43.0	31.0	63.0	34.0	1.0
8730	5105	2015-06-20	AdVideum	40.0	29.0	57.0	48.0	2.0
8731	5105	2015-06-21	AdVideum	29.0	14.0	40.0	51.0	5.0
8732	5105	2015-06-22	AdVideum	24.0	15.0	36.0	59.0	11.0
8733	5105	2015-06-23	AdVideum	44.0	21.0	57.0	55.0	9.0
8734	5105	2015-06-24	AdVideum	32.0	17.0	43.0	55.0	8.0
8735	5105	2015-06-25	AdVideum	24.0	17.0	34.0	34.0	10.0
8736	5105	2015-06-26	AdVideum	24.0	17.0	41.0	51.0	17.0
8737	5105	2015-06-27	AdVideum	42.0	27.0	45.0	37.0	3.0
8738	5105	2015-06-28	AdVideum	49.0	21.0	61.0	39.0	12.0
8739	5105	2015-06-29	AdVideum	44.0	27.0	55.0	47.0	9.0
8740	5105	2015-06-30	AdVideum	19.0	13.0	25.0	54.0	9.0
8741	5105	2015-07-01	AdVideum	25.0	22.0	30.0	92.0	22.0
8742	5105	2015-07-02	AdVideum	13.0	10.0	17.0	70.0	20.0
8743	5105	2015-07-03	AdVideum	15.0	9.0	19.0	38.0	11.0
8744	5105	2015-07-04	AdVideum	10.0	8.0	10.0	35.0	6.0
8745	5105	2015-07-05	AdVideum	14.0	9.0	19.0	28.0	8.0
8746	5105	2015-07-06	AdVideum	19.0	12.0	22.0	47.0	10.0
8747	5105	2015-07-07	AdVideum	16.0	9.0	16.0	34.0	4.0
8748	5105	2015-07-08	AdVideum	11.0	8.0	12.0	63.0	8.0
8749	5105	2015-07-09	AdVideum	22.0	13.0	24.0	41.0	7.0
8750	5105	2015-07-10	AdVideum	3.0	0.0	2.0	11.0	0.0
8751	5106	2015-05-02	AdVideum	0.0	0.0	1.0	0.0	0.0
8752	5106	2015-05-04	AdVideum	0.0	1.0	0.0	0.0	0.0
8753	5106	2015-05-05	AdVideum	1.0	0.0	1.0	0.0	0.0
8754	5106	2015-05-07	AdVideum	0.0	0.0	1.0	0.0	0.0
8755	5106	2015-05-09	AdVideum	1.0	0.0	1.0	0.0	0.0
8756	5106	2015-05-10	AdVideum	0.0	0.0	1.0	0.0	0.0
8757	5106	2015-05-11	AdVideum	1.0	0.0	1.0	0.0	0.0
8758	5106	2015-05-12	AdVideum	1.0	0.0	1.0	0.0	0.0
8759	5106	2015-05-15	AdVideum	1.0	1.0	1.0	0.0	0.0
8760	5106	2015-05-17	AdVideum	1.0	0.0	1.0	0.0	0.0
8761	5106	2015-05-19	AdVideum	2.0	1.0	2.0	0.0	0.0
8762	5106	2015-05-21	AdVideum	0.0	0.0	1.0	0.0	0.0
8763	5106	2015-05-23	AdVideum	2.0	1.0	5.0	0.0	0.0
8764	5106	2015-05-24	AdVideum	0.0	0.0	1.0	0.0	0.0
8765	5106	2015-05-27	AdVideum	2.0	0.0	2.0	0.0	0.0
8766	5106	2015-05-31	AdVideum	0.0	1.0	0.0	0.0	0.0
8767	5106	2015-06-01	AdVideum	4.0	1.0	7.0	0.0	0.0
8768	5106	2015-06-02	AdVideum	13.0	9.0	22.0	0.0	0.0
8769	5106	2015-06-03	AdVideum	11.0	3.0	19.0	0.0	0.0
8770	5106	2015-06-04	AdVideum	15.0	8.0	26.0	0.0	0.0
8771	5106	2015-06-05	AdVideum	12.0	10.0	22.0	0.0	0.0
8772	5106	2015-06-06	AdVideum	3.0	1.0	9.0	0.0	0.0
8773	5106	2015-06-07	AdVideum	6.0	5.0	9.0	0.0	0.0
8774	5106	2015-06-08	AdVideum	10.0	5.0	20.0	0.0	0.0
8775	5106	2015-06-09	AdVideum	7.0	5.0	16.0	0.0	0.0
8776	5106	2015-06-10	AdVideum	17.0	10.0	22.0	0.0	0.0
8777	5106	2015-06-11	AdVideum	20.0	15.0	26.0	0.0	0.0
8778	5106	2015-06-12	AdVideum	14.0	5.0	20.0	0.0	0.0
8779	5106	2015-06-13	AdVideum	11.0	7.0	18.0	0.0	0.0
8780	5106	2015-06-14	AdVideum	4.0	1.0	5.0	0.0	0.0
8781	5106	2015-06-15	AdVideum	20.0	16.0	31.0	0.0	0.0
8782	5106	2015-06-16	AdVideum	12.0	7.0	19.0	0.0	0.0
8783	5106	2015-06-17	AdVideum	7.0	7.0	14.0	0.0	0.0
8784	5106	2015-06-18	AdVideum	9.0	6.0	16.0	0.0	0.0
8785	5106	2015-06-19	AdVideum	17.0	11.0	24.0	0.0	0.0
8786	5106	2015-06-20	AdVideum	16.0	7.0	25.0	0.0	0.0
8787	5106	2015-06-21	AdVideum	3.0	2.0	6.0	0.0	0.0
8788	5106	2015-06-22	AdVideum	14.0	11.0	19.0	0.0	0.0
8789	5106	2015-06-23	AdVideum	3.0	2.0	8.0	0.0	0.0
8790	5106	2015-06-24	AdVideum	3.0	1.0	10.0	0.0	0.0
8791	5106	2015-06-25	AdVideum	0.0	0.0	1.0	0.0	0.0
8792	5106	2015-06-26	AdVideum	3.0	3.0	7.0	0.0	0.0
8793	5106	2015-06-27	AdVideum	0.0	0.0	9.0	0.0	0.0
8794	5106	2015-06-28	AdVideum	9.0	2.0	14.0	0.0	0.0
8795	5106	2015-06-29	AdVideum	11.0	3.0	12.0	0.0	0.0
8796	5106	2015-06-30	AdVideum	43.0	27.0	99.0	0.0	0.0
8797	5106	2015-07-01	AdVideum	71.0	33.0	186.0	0.0	0.0
8798	5106	2015-07-02	AdVideum	54.0	30.0	104.0	0.0	0.0
8799	5106	2015-07-03	AdVideum	36.0	19.0	40.0	0.0	0.0
8800	5106	2015-07-04	AdVideum	47.0	21.0	66.0	0.0	0.0
8801	5106	2015-07-05	AdVideum	57.0	22.0	94.0	0.0	0.0
8802	5106	2015-07-06	AdVideum	32.0	16.0	59.0	0.0	0.0
8803	5106	2015-07-07	AdVideum	32.0	19.0	47.0	0.0	0.0
8804	5106	2015-07-08	AdVideum	55.0	28.0	96.0	0.0	0.0
8805	5106	2015-07-09	AdVideum	69.0	37.0	100.0	0.0	0.0
8806	5106	2015-07-10	AdVideum	27.0	15.0	37.0	0.0	0.0
8807	5107	2015-05-01	AdVideum	19.0	9.0	36.0	0.0	0.0
8808	5107	2015-05-02	AdVideum	27.0	15.0	40.0	0.0	0.0
8809	5107	2015-05-03	AdVideum	35.0	19.0	50.0	0.0	0.0
8810	5107	2015-05-04	AdVideum	62.0	44.0	85.0	0.0	0.0
8811	5107	2015-05-05	AdVideum	57.0	26.0	74.0	0.0	0.0
8812	5107	2015-05-06	AdVideum	24.0	12.0	38.0	0.0	0.0
8813	5107	2015-05-07	AdVideum	19.0	11.0	27.0	0.0	0.0
8814	5107	2015-05-08	AdVideum	46.0	26.0	62.0	0.0	0.0
8815	5107	2015-05-09	AdVideum	56.0	41.0	77.0	0.0	0.0
8816	5107	2015-05-10	AdVideum	55.0	28.0	74.0	0.0	0.0
8817	5107	2015-05-11	AdVideum	40.0	32.0	70.0	0.0	0.0
8818	5107	2015-05-12	AdVideum	47.0	24.0	68.0	0.0	0.0
8819	5107	2015-05-13	AdVideum	43.0	24.0	66.0	0.0	0.0
8820	5107	2015-05-14	AdVideum	60.0	38.0	85.0	0.0	0.0
8821	5107	2015-05-15	AdVideum	40.0	20.0	59.0	0.0	0.0
8822	5107	2015-05-16	AdVideum	39.0	26.0	54.0	0.0	0.0
8823	5107	2015-05-17	AdVideum	50.0	33.0	74.0	0.0	0.0
8824	5107	2015-05-18	AdVideum	61.0	42.0	93.0	0.0	0.0
