job,date,maxsal
Cook,2008-3-29,723
Cook,2008-3-30,698
Cook,2008-3-31,743
Cook,2008-4-1,689
Cook,2008-4-2,691
Cook,2008-4-3,721
Cook,2008-4-4,784
Cook,2008-4-5,689
Cook,2008-4-6,708
Cook,2008-4-7,673
Cook,2008-4-8,792
Cook,2008-4-9,734
Cook,2008-4-10,730
Cook,2008-4-11,770
Cook,2008-4-12,749
Cook,2008-4-13,648
Cook,2008-4-14,769
Cook,2008-4-15,764
Cook,2008-4-16,676
Cook,2008-4-17,732
Cook,2008-4-18,692
Cook,2008-4-19,769
Cook,2008-4-20,697
Cook,2008-4-21,756
Cook,2008-4-22,722
Cook,2008-4-23,770
Cook,2008-4-24,766
Cook,2008-4-25,746
Cook,2008-4-26,673
Cook,2008-4-27,756
Cook,2008-4-28,690
Cook,2008-4-29,645
Cook,2008-4-30,752
Cook,2008-5-1,658
Cook,2008-5-2,699
Cook,2008-5-3,638
Cook,2008-5-4,777
Cook,2008-5-5,725
Cook,2008-5-6,752
Cook,2008-5-7,757
Cook,2008-5-8,767
Cook,2008-5-9,781
Cook,2008-5-10,745
Cook,2008-5-11,750
Cook,2008-5-12,710
Cook,2008-5-13,709
Cook,2008-5-14,755
Cook,2008-5-15,718
Cook,2008-5-16,715
Cook,2008-5-17,766
Cook,2008-5-18,665
Cook,2008-5-19,694
Cook,2008-5-20,695
Cook,2008-5-21,740
Cook,2008-5-22,720
Cook,2008-5-23,769
Cook,2008-5-24,651
Cook,2008-5-25,779
Cook,2008-5-26,694
Cook,2008-5-27,757
Cook,2008-5-28,748
Cook,2008-5-29,684
Cook,2008-5-30,780
Cook,2008-5-31,692
Cook,2008-6-1,616
Cook,2008-6-2,784
Cook,2008-6-3,725
Cook,2008-6-4,642
Cook,2008-6-5,624
Cook,2008-6-6,638
Cook,2008-6-7,783
Cook,2008-6-8,762
Cook,2008-6-9,771
Cook,2008-6-10,734
Cook,2008-6-11,785
Cook,2008-6-12,755
Cook,2008-6-13,663
Cook,2008-6-14,753
Cook,2008-6-15,732
Cook,2008-6-16,778
Cook,2008-6-17,650
Cook,2008-6-18,627
Cook,2008-6-19,747
Cook,2008-6-20,764
Cook,2008-6-21,769
Cook,2008-6-22,713
Cook,2008-6-23,730
Cook,2008-6-24,777
Cook,2008-6-25,722
Cook,2008-6-26,695
Cook,2008-6-27,784
Cook,2008-6-28,649
Cook,2008-6-29,719
Cook,2008-6-30,681
Cook,2008-7-1,703
Cook,2008-7-2,756
Cook,2008-7-3,756
Cook,2008-7-4,695
Cook,2008-7-5,742
Cook,2008-7-6,647
Cook,2008-7-7,777
Cook,2008-7-8,781
Cook,2008-7-9,662
Cook,2008-7-10,566
Cook,2008-7-11,738
Cook,2008-7-12,766
Cook,2008-7-13,660
Cook,2008-7-14,704
Cook,2008-7-15,742
Cook,2008-7-16,726
Cook,2008-7-17,678
Cook,2008-7-18,652
Cook,2008-7-19,692
Cook,2008-7-20,748
Cook,2008-7-21,706
Cook,2008-7-22,734
Cook,2008-7-23,615
Cook,2008-7-24,647
Cook,2008-7-25,756
Cook,2008-7-26,692
Cook,2008-7-27,724
Cook,2008-7-28,786
Cook,2008-7-29,724
Cook,2008-7-30,681
Cook,2008-7-31,791
Cook,2008-8-1,780
Cook,2008-8-2,694
Cook,2008-8-3,704
Cook,2008-8-4,688
Cook,2008-8-5,746
Cook,2008-8-6,749
Cook,2008-8-7,748
Cook,2008-8-8,716
Cook,2008-8-9,786
Cook,2008-8-10,644
Cook,2008-8-11,770
Cook,2008-8-12,672
Cook,2008-8-13,708
Cook,2008-8-14,617
Cook,2008-8-15,670
Cook,2008-8-16,692
Cook,2008-8-17,725
Cook,2008-8-18,713
Cook,2008-8-19,717
Cook,2008-8-20,563
Cook,2008-8-21,701
Cook,2008-8-22,742
Cook,2008-8-23,747
Cook,2008-8-24,764
Cook,2008-8-25,722
Cook,2008-8-26,711
Cook,2008-8-27,767
Cook,2008-8-28,770
Cook,2008-8-29,645
Cook,2008-8-30,744
Cook,2008-8-31,741
Cook,2008-9-1,735
Cook,2008-9-2,712
Cook,2008-9-3,705
Cook,2008-9-4,650
Cook,2008-9-5,766
Cook,2008-9-6,747
Cook,2008-9-7,640
Cook,2008-9-8,722
Cook,2008-9-9,716
Cook,2008-9-10,768
Cook,2008-9-11,703
Cook,2008-9-12,748
Cook,2008-9-13,640
Cook,2008-9-14,766
Cook,2008-9-15,765
Cook,2008-9-16,658
Cook,2008-9-17,704
Cook,2008-9-18,696
Cook,2008-9-19,782
Cook,2008-9-20,768
Cook,2008-9-21,749
Cook,2008-9-22,751
Cook,2008-9-23,783
Cook,2008-9-24,660
Cook,2008-9-25,719
Cook,2008-9-26,776
Cook,2008-9-27,708
Cook,2008-9-28,753
Cook,2008-9-29,672
Cook,2008-9-30,679
Cook,2008-10-1,783
Cook,2008-10-2,793
Cook,2008-10-3,621
Cook,2008-10-4,678
Cook,2008-10-5,691
Cook,2008-10-6,709
Cook,2008-10-7,753
Cook,2008-10-8,712
Cook,2008-10-9,774
Cook,2008-10-10,747
Cook,2008-10-11,728
Cook,2008-10-12,747
Cook,2008-10-13,788
Cook,2008-10-14,621
Cook,2008-10-15,790
Cook,2008-10-16,691
Cook,2008-10-17,751
Cook,2008-10-18,714
Cook,2008-10-19,743
Cook,2008-10-20,728
Cook,2008-10-21,729
Cook,2008-10-22,773
Cook,2008-10-23,669
Cook,2008-10-24,759
Cook,2008-10-25,746
Cook,2008-10-26,725
Cook,2008-10-27,745
Cook,2008-10-28,754
Cook,2008-10-29,630
Cook,2008-10-30,673
Cook,2008-10-31,744
Cook,2008-11-1,672
Cook,2008-11-2,744
Cook,2008-11-3,750
Cook,2008-11-4,721
Cook,2008-11-5,755
Cook,2008-11-6,778
Cook,2008-11-7,751
Cook,2008-11-8,701
Cook,2008-11-9,694
Cook,2008-11-10,715
Cook,2008-11-11,734
Cook,2008-11-12,727
Cook,2008-11-13,744
Cook,2008-11-14,673
Cook,2008-11-15,693
Cook,2008-11-16,605
Cook,2008-11-17,707
Cook,2008-11-18,780
Cook,2008-11-19,651
Cook,2008-11-20,680
Cook,2008-11-21,742
Cook,2008-11-22,707
Cook,2008-11-23,691
Cook,2008-11-24,725
Cook,2008-11-25,740
Cook,2008-11-26,711
Cook,2008-11-27,623
Cook,2008-11-28,728
Cook,2008-11-29,762
Cook,2008-11-30,725
Cook,2008-12-1,771
Cook,2008-12-2,731
Cook,2008-12-3,757
Cook,2008-12-4,714
Cook,2008-12-5,719
Cook,2008-12-6,771
Cook,2008-12-7,631
Cook,2008-12-8,629
Cook,2008-12-9,671
Cook,2008-12-10,707
Cook,2008-12-11,673
Cook,2008-12-12,771
Cook,2008-12-13,749
Cook,2008-12-14,717
Cook,2008-12-15,746
Cook,2008-12-16,713
Cook,2008-12-17,779
Cook,2008-12-18,699
Cook,2008-12-19,761
Cook,2008-12-20,732
Cook,2008-12-21,699
Cook,2008-12-22,746
Cook,2008-12-23,725
Cook,2008-12-24,678
Cook,2008-12-25,618
Cook,2008-12-26,713
Cook,2008-12-27,613
Cook,2008-12-28,597
Cook,2008-12-29,772
Cook,2008-12-30,745
Cook,2008-12-31,678
Cook,2009-1-1,735
Cook,2009-1-2,763
Cook,2009-1-3,794
Cook,2009-1-4,790
Cook,2009-1-5,792
Cook,2009-1-6,752
Cook,2009-1-7,663
Cook,2009-1-8,799
Cook,2009-1-9,736
Cook,2009-1-10,690
Cook,2009-1-11,716
Cook,2009-1-12,770
Cook,2009-1-13,772
Cook,2009-1-14,765
Cook,2009-1-15,765
Cook,2009-1-16,788
Cook,2009-1-17,798
Cook,2009-1-18,799
Cook,2009-1-19,790
Cook,2009-1-20,749
Cook,2009-1-21,779
Cook,2009-1-22,746
Cook,2009-1-23,702
Cook,2009-1-24,789
Cook,2009-1-25,784
Cook,2009-1-26,799
Cook,2009-1-27,793
Cook,2009-1-28,785
Cook,2009-1-29,769
Cook,2009-1-30,778
Cook,2009-1-31,743
Cook,2009-2-1,781
Cook,2009-2-2,797
Cook,2009-2-3,656
Cook,2009-2-4,746
Cook,2009-2-5,722
Cook,2009-2-6,785
Cook,2009-2-7,795
Cook,2009-2-8,794
Cook,2009-2-9,775
Cook,2009-2-10,790
Cook,2009-2-11,790
Cook,2009-2-12,800
Cook,2009-2-13,714
Cook,2009-2-14,797
Cook,2009-2-15,779
Cook,2009-2-16,789
Cook,2009-2-17,791
Cook,2009-2-18,720
Cook,2009-2-19,750
Cook,2009-2-20,744
Cook,2009-2-21,696
Cook,2009-2-22,776
Cook,2009-2-23,754
Cook,2009-2-24,738
Cook,2009-2-25,757
Cook,2009-2-26,796
Cook,2009-2-27,773
Cook,2009-2-28,719
Cook,2009-3-1,795
Cook,2009-3-2,743
Cook,2009-3-3,734
Cook,2009-3-4,727
Cook,2009-3-5,791
Cook,2009-3-6,741
Cook,2009-3-7,713
Cook,2009-3-8,796
Cook,2009-3-9,799
Cook,2009-3-10,697
Cook,2009-3-11,660
Cook,2009-3-12,797
Cook,2009-3-13,790
Cook,2009-3-14,716
Cook,2009-3-15,774
Cook,2009-3-16,800
Cook,2009-3-17,772
Cook,2009-3-18,754
Cook,2009-3-19,784
Cook,2009-3-20,787
Cook,2009-3-21,797
Cook,2009-3-22,786
Cook,2009-3-23,780
Cook,2009-3-24,747
Cook,2009-3-25,750
Cook,2009-3-26,735
Cook,2009-3-27,774
Cook,2009-3-28,795
Cook,2009-3-29,800
Cook,2009-3-30,764
Cook,2009-3-31,780
Cook,2009-4-1,729
Cook,2009-4-2,771
Cook,2009-4-3,738
Cook,2009-4-4,791
Cook,2009-4-5,796
Cook,2009-4-6,768
Cook,2009-4-7,786
Cook,2009-4-8,752
Cook,2009-4-9,731
Cook,2009-4-10,734
Cook,2009-4-11,709
Cook,2009-4-12,799
Cook,2009-4-13,733
Cook,2009-4-14,717
Cook,2009-4-15,706
Cook,2009-4-16,786
Cook,2009-4-17,747
Cook,2009-4-18,708
Cook,2009-4-19,682
Cook,2009-4-20,732
Cook,2009-4-21,780
Cook,2009-4-22,796
Cook,2009-4-23,629
Cook,2009-4-24,674
Cook,2009-4-25,790
Cook,2009-4-26,746
Cook,2009-4-27,785
Cook,2009-4-28,721
Cook,2009-4-29,783
Cook,2009-4-30,773
Cook,2009-5-1,800
Cook,2009-5-2,789
Cook,2009-5-3,775
Cook,2009-5-4,774
Cook,2009-5-5,749
Cook,2009-5-6,799
Cook,2009-5-7,765
Cook,2009-5-8,797
Cook,2009-5-9,688
Cook,2009-5-10,788
Cook,2009-5-11,777
Cook,2009-5-12,796
Cook,2009-5-13,767
Cook,2009-5-14,791
Cook,2009-5-15,765
Cook,2009-5-16,796
Cook,2009-5-17,755
Cook,2009-5-18,777
Cook,2009-5-19,785
Cook,2009-5-20,792
Cook,2009-5-21,784
Cook,2009-5-22,771
Cook,2009-5-23,792
Cook,2009-5-24,786
Cook,2009-5-25,785
Cook,2009-5-26,783
Cook,2009-5-27,762
Cook,2009-5-28,797
Cook,2009-5-29,795
Cook,2009-5-30,742
Cook,2009-5-31,759
Cook,2009-6-1,720
Cook,2009-6-2,693
Cook,2009-6-3,797
Cook,2009-6-4,798
Cook,2009-6-5,778
Cook,2009-6-6,799
Cook,2009-6-7,752
Cook,2009-6-8,777
Cook,2009-6-9,731
Cook,2009-6-10,751
Cook,2009-6-11,779
Cook,2009-6-12,774
Cook,2009-6-13,791
Cook,2009-6-14,780
Cook,2009-6-15,773
Cook,2009-6-16,726
Cook,2009-6-17,783
Cook,2009-6-18,739
Cook,2009-6-19,774
Cook,2009-6-20,788
Cook,2009-6-21,786
Cook,2009-6-22,796
Cook,2009-6-23,771
Cook,2009-6-24,746
Cook,2009-6-25,788
Cook,2009-6-26,741
Cook,2009-6-27,759
Cook,2009-6-28,777
Cook,2009-6-29,791
Cook,2009-6-30,792
Cook,2009-7-1,771
Cook,2009-7-2,794
Cook,2009-7-3,749
Cook,2009-7-4,745
Cook,2009-7-5,786
Cook,2009-7-6,800
Cook,2009-7-7,762
Cook,2009-7-8,790
Cook,2009-7-9,791
Cook,2009-7-10,766
Cook,2009-7-11,747
Cook,2009-7-12,784
Cook,2009-7-13,738
Cook,2009-7-14,703
Cook,2009-7-15,785
Cook,2009-7-16,738
Cook,2009-7-17,798
Cook,2009-7-18,800
Cook,2009-7-19,777
Cook,2009-7-20,773
Cook,2009-7-21,760
Cook,2009-7-22,790
Cook,2009-7-23,777
Cook,2009-7-24,794
Cook,2009-7-25,763
Cook,2009-7-26,755
Cook,2009-7-27,756
Cook,2009-7-28,775
Cook,2009-7-29,793
Cook,2009-7-30,795
Cook,2009-7-31,739
Cook,2009-8-1,760
Cook,2009-8-2,763
Cook,2009-8-3,725
Cook,2009-8-4,715
Cook,2009-8-5,792
Cook,2009-8-6,791
Cook,2009-8-7,736
Cook,2009-8-8,794
Cook,2009-8-9,739
Cook,2009-8-10,769
Cook,2009-8-11,766
Cook,2009-8-12,754
Cook,2009-8-13,789
Cook,2009-8-14,792
Cook,2009-8-15,707
Cook,2009-8-16,790
Cook,2009-8-17,794
Cook,2009-8-18,787
Cook,2009-8-19,717
Cook,2009-8-20,796
Cook,2009-8-21,796
Cook,2009-8-22,729
Cook,2009-8-23,741
Cook,2009-8-24,603
Cook,2009-8-25,757
Cook,2009-8-26,719
Cook,2009-8-27,791
Cook,2009-8-28,699
Cook,2009-8-29,777
Cook,2009-8-30,770
Cook,2009-8-31,795
Cook,2009-9-1,775
Cook,2009-9-2,800
Cook,2009-9-3,757
Cook,2009-9-4,771
Cook,2009-9-5,765
Cook,2009-9-6,788
Cook,2009-9-7,733
Cook,2009-9-8,785
Cook,2009-9-9,783
Cook,2009-9-10,770
Cook,2009-9-11,732
Cook,2009-9-12,753
Cook,2009-9-13,664
Cook,2009-9-14,784
Cook,2009-9-15,772
Cook,2009-9-16,766
Cook,2009-9-17,725
Cook,2009-9-18,795
Cook,2009-9-19,706
Cook,2009-9-20,747
Cook,2009-9-21,776
Cook,2009-9-22,797
Cook,2009-9-23,759
Cook,2009-9-24,800
Cook,2009-9-25,769
Cook,2009-9-26,765
Cook,2009-9-27,791
Cook,2009-9-28,793
Cook,2009-9-29,787
Cook,2009-9-30,705
Cook,2009-10-1,701
Cook,2009-10-2,733
Cook,2009-10-3,793
Cook,2009-10-4,768
Cook,2009-10-5,773
Cook,2009-10-6,793
Cook,2009-10-7,786
Cook,2009-10-8,775
Cook,2009-10-9,765
Cook,2009-10-10,762
Cook,2009-10-11,783
Cook,2009-10-12,724
Cook,2009-10-13,689
Cook,2009-10-14,765
Cook,2009-10-15,798
Cook,2009-10-16,692
Cook,2009-10-17,715
Cook,2009-10-18,800
Cook,2009-10-19,773
Cook,2009-10-20,784
Cook,2009-10-21,724
Cook,2009-10-22,797
Cook,2009-10-23,791
Cook,2009-10-24,799
Cook,2009-10-25,800
Cook,2009-10-26,792
Cook,2009-10-27,781
Cook,2009-10-28,788
Cook,2009-10-29,799
Cook,2009-10-30,751
Cook,2009-10-31,788
Cook,2009-11-1,782
Cook,2009-11-2,779
Cook,2009-11-3,698
Cook,2009-11-4,691
Cook,2009-11-5,780
Cook,2009-11-6,779
Cook,2009-11-7,661
Cook,2009-11-8,739
Cook,2009-11-9,769
Cook,2009-11-10,789
Cook,2009-11-11,751
Cook,2009-11-12,694
Cook,2009-11-13,713
Cook,2009-11-14,776
Cook,2009-11-15,708
Cook,2009-11-16,779
Cook,2009-11-17,760
Cook,2009-11-18,716
Cook,2009-11-19,774
Cook,2009-11-20,766
Cook,2009-11-21,653
Cook,2009-11-22,798
Cook,2009-11-23,745
Cook,2009-11-24,690
Cook,2009-11-25,777
Cook,2009-11-26,749
Cook,2009-11-27,753
Cook,2009-11-28,784
Cook,2009-11-29,796
Cook,2009-11-30,750
Cook,2009-12-1,664
Cook,2009-12-2,740
Cook,2009-12-3,793
Cook,2009-12-4,785
Cook,2009-12-5,794
Cook,2009-12-6,760
Cook,2009-12-7,799
Cook,2009-12-8,788
Cook,2009-12-9,775
Cook,2009-12-10,750
Cook,2009-12-11,705
Cook,2009-12-12,794
Cook,2009-12-13,792
Cook,2009-12-14,692
Cook,2009-12-15,796
Cook,2009-12-16,791
Cook,2009-12-17,745
Cook,2009-12-18,735
Cook,2009-12-19,768
Cook,2009-12-20,793
Cook,2009-12-21,725
Cook,2009-12-22,769
Cook,2009-12-23,770
Cook,2009-12-24,763
Cook,2009-12-25,788
Cook,2009-12-26,723
Cook,2009-12-27,761
Cook,2009-12-28,787
Cook,2009-12-29,739
Cook,2009-12-30,709
Cook,2009-12-31,782
Cook,2010-1-1,634
Cook,2010-1-2,768
Cook,2010-1-3,715
Cook,2010-1-4,681
Cook,2010-1-5,774
Cook,2010-1-6,727
Cook,2010-1-7,619
Cook,2010-1-8,736
Cook,2010-1-9,716
Cook,2010-1-10,774
Cook,2010-1-11,733
Cook,2010-1-12,752
Cook,2010-1-13,669
Cook,2010-1-14,774
Cook,2010-1-15,660
Cook,2010-1-16,788
Cook,2010-1-17,776
Cook,2010-1-18,658
Cook,2010-1-19,693
Cook,2010-1-20,709
Cook,2010-1-21,731
Cook,2010-1-22,701
Cook,2010-1-23,750
Cook,2010-1-24,758
Cook,2010-1-25,676
Cook,2010-1-26,786
Cook,2010-1-27,746
Cook,2010-1-28,742
Cook,2010-1-29,765
Cook,2010-1-30,718
Cook,2010-1-31,671
Cook,2010-2-1,550
Cook,2010-2-2,731
Cook,2010-2-3,753
Cook,2010-2-4,665
Cook,2010-2-5,665
Cook,2010-2-6,736
Cook,2010-2-7,782
Cook,2010-2-8,741
Cook,2010-2-9,724
Cook,2010-2-10,772
Cook,2010-2-11,628
Cook,2010-2-12,735
Cook,2010-2-13,761
Cook,2010-2-14,755
Cook,2010-2-15,676
Cook,2010-2-16,668
Cook,2010-2-17,667
Cook,2010-2-18,719
Cook,2010-2-19,794
Cook,2010-2-20,645
Cook,2010-2-21,729
Cook,2010-2-22,785
Cook,2010-2-23,723
Cook,2010-2-24,754
Cook,2010-2-25,732
Cook,2010-2-26,661
Cook,2010-2-27,647
Cook,2010-2-28,703
Cook,2010-3-1,634
Cook,2010-3-2,748
Cook,2010-3-3,770
Cook,2010-3-4,752
Cook,2010-3-5,745
Cook,2010-3-6,747
Cook,2010-3-7,760
Cook,2010-3-8,709
Cook,2010-3-9,682
Cook,2010-3-10,713
Cook,2010-3-11,669
Cook,2010-3-12,750
Cook,2010-3-13,605
Cook,2010-3-14,670
Cook,2010-3-15,724
Cook,2010-3-16,683
Cook,2010-3-17,694
Cook,2010-3-18,672
Cook,2010-3-19,710
Cook,2010-3-20,730
Cook,2010-3-21,657
Cook,2010-3-22,756
Cook,2010-3-23,763
Cook,2010-3-24,630
Cook,2010-3-25,697
Cook,2010-3-26,764
Cook,2010-3-27,728
Cook,2010-3-28,669
Cook,2010-3-29,654
Cook,2010-3-30,764
Cook,2010-3-31,793
Cook,2010-4-1,586
Cook,2010-4-2,609
Cook,2010-4-3,706
Cook,2010-4-4,700
Cook,2010-4-5,758
Cook,2010-4-6,771
Cook,2010-4-7,660
Cook,2010-4-8,709
Cook,2010-4-9,621
Cook,2010-4-10,773
Cook,2010-4-11,660
Cook,2010-4-12,627
Cook,2010-4-13,622
Cook,2010-4-14,640
Cook,2010-4-15,708
Cook,2010-4-16,686
Cook,2010-4-17,778
Cook,2010-4-18,741
Cook,2010-4-19,716
Cook,2010-4-20,703
Cook,2010-4-21,783
Cook,2010-4-22,707
Cook,2010-4-23,680
Cook,2010-4-24,769
Cook,2010-4-25,762
Cook,2010-4-26,741
Cook,2010-4-27,791
Cook,2010-4-28,716
Cook,2010-4-29,738
Cook,2010-4-30,742
Cook,2010-5-1,738
Cook,2010-5-2,770
Cook,2010-5-3,732
Cook,2010-5-4,752
Cook,2010-5-5,724
Cook,2010-5-6,696
Cook,2010-5-7,705
Cook,2010-5-8,790
Cook,2010-5-9,727
Cook,2010-5-10,686
Cook,2010-5-11,690
Cook,2010-5-12,781
Cook,2010-5-13,728
Cook,2010-5-14,754
Cook,2010-5-15,733
Cook,2010-5-16,737
Cook,2010-5-17,645
Cook,2010-5-18,777
Cook,2010-5-19,764
Cook,2010-5-20,661
Cook,2010-5-21,744
Cook,2010-5-22,732
Cook,2010-5-23,625
Cook,2010-5-24,766
Cook,2010-5-25,729
Cook,2010-5-26,743
Cook,2010-5-27,633
Cook,2010-5-28,758
Cook,2010-5-29,709
Cook,2010-5-30,739
Cook,2010-5-31,782
Cook,2010-6-1,745
Cook,2010-6-2,780
Cook,2010-6-3,687
Cook,2010-6-4,669
Cook,2010-6-5,722
Cook,2010-6-6,719
Cook,2010-6-7,752
Cook,2010-6-8,766
Cook,2010-6-9,708
Cook,2010-6-10,759
Cook,2010-6-11,764
Cook,2010-6-12,657
Cook,2010-6-13,750
Cook,2010-6-14,676
Cook,2010-6-15,649
Cook,2010-6-16,518
Cook,2010-6-17,588
Cook,2010-6-18,757
Cook,2010-6-19,638
Cook,2010-6-20,754
Cook,2010-6-21,751
Cook,2010-6-22,771
Cook,2010-6-23,789
Cook,2010-6-24,782
Cook,2010-6-25,700
Cook,2010-6-26,748
Cook,2010-6-27,737
Cook,2010-6-28,738
Cook,2010-6-29,748
Cook,2010-6-30,694
Cook,2010-7-1,720
Cook,2010-7-2,712
Cook,2010-7-3,707
Cook,2010-7-4,740
Cook,2010-7-5,736
Cook,2010-7-6,748
Cook,2010-7-7,680
Cook,2010-7-8,784
Cook,2010-7-9,717
Cook,2010-7-10,735
Cook,2010-7-11,779
Cook,2010-7-12,668
Cook,2010-7-13,620
Cook,2010-7-14,662
Cook,2010-7-15,653
Cook,2010-7-16,699
Cook,2010-7-17,758
Cook,2010-7-18,621
Cook,2010-7-19,724
Cook,2010-7-20,750
Cook,2010-7-21,759
Cook,2010-7-22,665
Cook,2010-7-23,655
Cook,2010-7-24,745
Cook,2010-7-25,700
Cook,2010-7-26,790
Cook,2010-7-27,771
Cook,2010-7-28,573
Cook,2010-7-29,746
Cook,2010-7-30,630
Cook,2010-7-31,723
Cook,2010-8-1,740
Cook,2010-8-2,730
Cook,2010-8-3,725
Cook,2010-8-4,723
Cook,2010-8-5,778
Cook,2010-8-6,739
Cook,2010-8-7,727
Cook,2010-8-8,670
Cook,2010-8-9,743
Cook,2010-8-10,785
Cook,2010-8-11,691
Cook,2010-8-12,790
Cook,2010-8-13,786
Cook,2010-8-14,767
Cook,2010-8-15,669
Cook,2010-8-16,751
Cook,2010-8-17,699
Cook,2010-8-18,683
Cook,2010-8-19,718
Cook,2010-8-20,710
Cook,2010-8-21,686
Cook,2010-8-22,622
Cook,2010-8-23,666
Cook,2010-8-24,672
Cook,2010-8-25,778
Cook,2010-8-26,717
Cook,2010-8-27,689
Cook,2010-8-28,712
Cook,2010-8-29,743
Cook,2010-8-30,742
Cook,2010-8-31,603
Cook,2010-9-1,733
Cook,2010-9-2,727
Cook,2010-9-3,712
Cook,2010-9-4,736
Cook,2010-9-5,793
Cook,2010-9-6,599
Cook,2010-9-7,740
Cook,2010-9-8,685
Cook,2010-9-9,702
Cook,2010-9-10,784
Cook,2010-9-11,688
Cook,2010-9-12,726
Cook,2010-9-13,786
Cook,2010-9-14,756
Cook,2010-9-15,652
Cook,2010-9-16,635
Cook,2010-9-17,664
Cook,2010-9-18,716
Cook,2010-9-19,750
Cook,2010-9-20,667
Cook,2010-9-21,612
Cook,2010-9-22,766
Cook,2010-9-23,699
Cook,2010-9-24,738
Cook,2010-9-25,718
Cook,2010-9-26,703
Cook,2010-9-27,752
Cook,2010-9-28,594
Cook,2010-9-29,784
Cook,2010-9-30,695
Cook,2010-10-1,699
Cook,2010-10-2,735
Cook,2010-10-3,749
Cook,2010-10-4,770
Cook,2010-10-5,714
Cook,2010-10-6,686
Cook,2010-10-7,784
Cook,2010-10-8,740
Cook,2010-10-9,798
Cook,2010-10-10,789
Cook,2010-10-11,727
Cook,2010-10-12,770
Cook,2010-10-13,702
Cook,2010-10-14,795
Cook,2010-10-15,782
Cook,2010-10-16,774
Cook,2010-10-17,668
Cook,2010-10-18,775
Cook,2010-10-19,651
Cook,2010-10-20,767
Cook,2010-10-21,772
Cook,2010-10-22,716
Cook,2010-10-23,731
Cook,2010-10-24,707
Cook,2010-10-25,718
Cook,2010-10-26,693
Cook,2010-10-27,727
Cook,2010-10-28,686
Cook,2010-10-29,717
Cook,2010-10-30,766
Cook,2010-10-31,605
Cook,2010-11-1,587
Cook,2010-11-2,720
Cook,2010-11-3,773
Cook,2010-11-4,713
Cook,2010-11-5,572
Cook,2010-11-6,757
Cook,2010-11-7,706
Cook,2010-11-8,758
Cook,2010-11-9,665
Cook,2010-11-10,689
Cook,2010-11-11,782
Cook,2010-11-12,742
Cook,2010-11-13,718
Cook,2010-11-14,574
Cook,2010-11-15,766
Cook,2010-11-16,745
Cook,2010-11-17,754
Cook,2010-11-18,788
Cook,2010-11-19,734
Cook,2010-11-20,657
Cook,2010-11-21,657
Cook,2010-11-22,740
Cook,2010-11-23,693
Cook,2010-11-24,739
Cook,2010-11-25,724
Cook,2010-11-26,604
Cook,2010-11-27,741
Cook,2010-11-28,744
Cook,2010-11-29,783
Cook,2010-11-30,674
Cook,2010-12-1,706
Cook,2010-12-2,672
Cook,2010-12-3,712
Cook,2010-12-4,717
Cook,2010-12-5,641
Cook,2010-12-6,752
Cook,2010-12-7,769
Cook,2010-12-8,759
Cook,2010-12-9,744
Cook,2010-12-10,628
Cook,2010-12-11,748
Cook,2010-12-12,765
Cook,2010-12-13,780
Cook,2010-12-14,749
Cook,2010-12-15,734
Cook,2010-12-16,622
Cook,2010-12-17,615
Cook,2010-12-18,691
Cook,2010-12-19,778
Cook,2010-12-20,763
Cook,2010-12-21,682
Cook,2010-12-22,780
Cook,2010-12-23,697
Cook,2010-12-24,773
Cook,2010-12-25,726
Cook,2010-12-26,735
Cook,2010-12-27,698
Cook,2010-12-28,583
Cook,2010-12-29,710
Cook,2010-12-30,727
Cook,2010-12-31,722
Cook,2011-1-1,735
Cook,2011-1-2,784
Cook,2011-1-3,643
Cook,2011-1-4,799
Cook,2011-1-5,795
Cook,2011-1-6,762
Cook,2011-1-7,775
Cook,2011-1-8,779
Cook,2011-1-9,699
Cook,2011-1-10,739
Cook,2011-1-11,786
Cook,2011-1-12,772
Cook,2011-1-13,778
Cook,2011-1-14,791
Cook,2011-1-15,764
Cook,2011-1-16,763
Cook,2011-1-17,795
Cook,2011-1-18,764
Cook,2011-1-19,740
Cook,2011-1-20,771
Cook,2011-1-21,796
Cook,2011-1-22,750
Cook,2011-1-23,799
Cook,2011-1-24,800
Cook,2011-1-25,799
Cook,2011-1-26,738
Cook,2011-1-27,767
Cook,2011-1-28,774
Cook,2011-1-29,762
Cook,2011-1-30,671
Cook,2011-1-31,796
Cook,2011-2-1,776
Cook,2011-2-2,750
Cook,2011-2-3,731
Cook,2011-2-4,787
Cook,2011-2-5,792
Cook,2011-2-6,756
Cook,2011-2-7,651
Cook,2011-2-8,741
Cook,2011-2-9,659
Cook,2011-2-10,759
Cook,2011-2-11,785
Cook,2011-2-12,749
Cook,2011-2-13,780
Cook,2011-2-14,740
Cook,2011-2-15,746
Cook,2011-2-16,772
Cook,2011-2-17,754
Cook,2011-2-18,753
Cook,2011-2-19,789
Cook,2011-2-20,796
Cook,2011-2-21,711
Cook,2011-2-22,793
Cook,2011-2-23,790
Cook,2011-2-24,789
Cook,2011-2-25,731
Cook,2011-2-26,743
Cook,2011-2-27,790
Cook,2011-2-28,746
Cook,2011-3-1,745
Cook,2011-3-2,799
Cook,2011-3-3,756
Cook,2011-3-4,797
Cook,2011-3-5,759
Cook,2011-3-6,788
Cook,2011-3-7,775
Cook,2011-3-8,784
Cook,2011-3-9,771
