id,job,lat,lng,place,cost,supplydemand
5,Carpenter,12.9745748248,77.6076793671,BrigadeRoad,417,1
5,Carpenter,12.9743657261,77.6130008698,M.GRoad,419,1
5,Carpenter,12.9960274083,77.5748920441,PalaceGuttahalli,343,10
5,Carpenter,12.9996026588,77.6000833511,NandidurgaRoad,422,1
5,Carpenter,12.9267703115,77.6498222351,Bellandur,312,10
5,Carpenter,12.9629904963,77.5998687744,LangfordGardens,432,1
5,Carpenter,12.9543750866,77.5979804993,Shanthinagar,400,11
5,Carpenter,13.0058958108,77.6576328278,KasturiNagar,384,11
5,Carpenter,12.9604811844,77.6465606689,Kodihalli,303,10
5,Carpenter,12.9737802491,77.5868225098,HaudinRoad,302,10
5,Carpenter,12.9319987231,77.5737333298,KRRoad,436,1
5,Carpenter,12.9813077064,77.6117134094,St.JohnsRoad,428,1
5,Carpenter,12.9776276446,77.6525688171,NewThippasandra,305,10
5,Carpenter,12.9737802491,77.5868225098,Gavipuram,412,1
5,Carpenter,13.0206140544,77.5499153137,MahalakshmiLayout,335,10
5,Carpenter,12.963994214,77.603302002,RichmondTown,404,1
5,Carpenter,12.9759548712,77.6901626587,Doddanekundi,334,10
5,Carpenter,13.1644052736,77.4862289429,Hesaraghatta,406,1
5,Carpenter,12.9754216724,77.6037955284,ChurchStreet,394,11
5,Carpenter,12.9971773483,77.5873160362,PalaceCrossRoad,431,1
5,Carpenter,12.9737802491,77.5868225098,St.ThomasTown,429,1
5,Carpenter,12.9830640803,77.6071643829,CommercialStreet,403,1
5,Carpenter,12.9386491044,77.5232219696,Nayandahalli,383,11
5,Carpenter,12.9570517506,77.6347160339,Agaram,341,10
5,Carpenter,13.0602486102,77.6412391663,Kothanur,431,1
5,Carpenter,12.9398202224,77.6299953461,Ejipura,352,11
5,Carpenter,12.9872458729,77.6484918594,OldMadrasRoad,370,11
5,Carpenter,12.9737802491,77.5868225098,HanumanthaNagar,406,1
5,Carpenter,12.9199104693,77.5541210175,PadmanabhaNagar,402,1
5,Carpenter,12.8906076212,77.5986242294,ArakereGate,443,1
5,Carpenter,12.9737802491,77.5868225098,Ramanagaram,434,1
5,Carpenter,12.9615999224,77.6153826714,RaceCourseRoad,444,1
5,Carpenter,13.0818191778,77.5581550598,Vidyaranyapura,386,11
5,Carpenter,13.1760637235,77.5624895096,Rajanukunte,301,10
5,Carpenter,12.9928493647,77.5916290283,Vasanthanagar,377,11
5,Carpenter,13.0027178935,77.6778030396,Krishnarajapuram,373,11
5,Carpenter,12.9656670678,77.6033234596,RichmondRoad,422,1
5,Carpenter,13.0085719201,77.5643348694,Malleswaram,362,11
5,Carpenter,12.959226519,77.5697851181,Kumbalgodu,342,10
5,Carpenter,12.9977418624,77.6199102402,CoxTown,324,10
5,Carpenter,13.2466293486,77.7083587646,Devanhalli,375,11
5,Carpenter,13.0002089827,77.6329994202,Maruthisevanagar,351,11
5,Carpenter,13.0622552541,77.6065635681,Byatarayanapura,325,10
5,Carpenter,12.9723583704,77.6077651978,ResidencyRoad,415,1
5,Carpenter,12.9737802491,77.5868225098,DoubleRoad,403,1
5,Carpenter,12.9737802491,77.5868225098,Bhoopasandra,349,10
5,Carpenter,12.9833149898,77.6148033142,Ulsoor,385,11
5,Carpenter,12.9566126124,77.5816297531,JCRoad,351,11
5,Carpenter,12.9874967782,77.5911140442,MillersRoad,381,11
5,Carpenter,12.9217509333,77.6199531555,HosurRoad,323,10
5,Carpenter,12.9984109144,77.6148462296,FrazerTown,375,11
5,Carpenter,12.9737802491,77.5868225098,Nagawara,399,11
5,Carpenter,12.9737802491,77.5868225098,Shampur,387,11
5,Carpenter,12.9619449528,77.5989031792,LangfordRoad,402,1
5,Carpenter,12.9496072074,77.5188446045,ChandraLayout,383,11
5,Carpenter,12.9961528566,77.6172065735,WheelersRoad,387,11
5,Carpenter,12.9737802491,77.5868225098,KumaraParkWest,345,10
5,Carpenter,13.0115825085,77.5102615356,Viswaneedam,360,11
5,Carpenter,13.0209485498,77.5967788696,RTNagar,448,1
5,Carpenter,12.9080307849,77.6287078857,Bommanahalli,391,11
5,Carpenter,12.9737802491,77.5868225098,MuseumRoad,411,1
5,Carpenter,13.0346624715,77.516784668,PeenyaIndustrialArea,422,1
5,Carpenter,12.9936856959,77.692565918,Mahadevapura,370,11
5,Carpenter,12.9798858708,77.6067352295,MainGuardCrossRoad,332,10
5,Carpenter,12.9724211005,77.5982272625,WaltonRoad,411,1
5,Carpenter,12.899497142,77.5820159912,Puttenahalli,374,11
5,Carpenter,12.9707692023,77.57188797,Chickpet,318,10
5,Carpenter,13.0069829837,77.592959404,JCNagar,312,10
5,Carpenter,12.9737802491,77.5868225098,CubbonPark,383,11
5,Carpenter,12.8834330247,77.564163208,Konanakunte,432,1
5,Carpenter,12.9543750866,77.7011489868,Marathahalli,446,1
5,Carpenter,13.0257986821,77.5670814514,Mathikere,338,10
5,Carpenter,12.9215836189,77.6280212402,Madivala,334,10
5,Carpenter,12.9648306423,77.661151886,JeevanbheemaNagar,325,10
5,Carpenter,12.9324588181,77.5818443298,Jayanagar,409,1
5,Carpenter,12.9729438509,77.6393508911,Indiranagar,360,11
5,Carpenter,12.9127157983,77.510175705,RajaRajeshwariNagar,325,10
5,Carpenter,13.0273038762,77.6271629333,HBRLayout,370,11
5,Carpenter,13.0535596792,77.5420188904,Jalahalli,429,1
5,Carpenter,12.9737802491,77.5868225098,BangaloreCBD,395,11
5,Carpenter,12.9737802491,77.5868225098,MissionRoad,398,11
5,Carpenter,13.032153884,77.6226997375,ArabicCollege,437,1
5,Carpenter,13.2116624326,77.6461315155,Sadahalli,423,1
5,Carpenter,12.9794676823,77.7241516113,Whitefield,351,11
5,Carpenter,12.9147236343,77.6163482666,BTMLayout,418,1
5,Carpenter,12.9861586136,77.5530052185,Rajajinagar,389,11
5,Carpenter,13.0781406098,77.5960922241,Jakkur,427,1
5,Carpenter,12.8333933969,77.5887107849,BannerghattaRoad,385,11
5,Carpenter,12.9881658579,77.5873374939,Seshadripuram,391,11
5,Carpenter,12.9885840317,77.6048469543,Shivajinagar,416,1
5,Carpenter,12.9443373401,77.6002120972,WilsonGarden,411,1
5,Carpenter,12.9297818899,77.6214981079,Koramangala,348,10
5,Carpenter,13.0266349022,77.6356601715,Kammanahalli,414,1
5,Carpenter,13.0353314238,77.5988388062,Hebbal,355,11
5,Carpenter,13.0166000747,77.5212478638,Laggere,339,10
5,Carpenter,12.9488543761,77.5457954407,Banashankari,411,1
5,Carpenter,12.945341133,77.5023651123,JnanaBharathi,363,11
5,Carpenter,12.995191085,77.5447654724,Basaveshwaranagar,428,1
5,Carpenter,12.9647469996,77.7232933044,Brookefield,390,11
5,Carpenter,12.9737802491,77.5868225098,SanjeeviniNagar,344,10
5,Carpenter,12.9976164149,77.6039886475,BensonTown,377,11
5,Carpenter,12.9297400627,77.5709867477,Basavangudi,308,10
5,Carpenter,13.0292271666,77.5456237793,Yeshwanthpur,345,10
5,Carpenter,12.9583482495,77.6679754257,Vimanapura,376,11
5,Carpenter,13.1018831282,77.599697113,Yelahanka,417,1
5,Carpenter,12.9475996521,77.606306076,Adugodi,386,11
5,Carpenter,13.0010452891,77.7262973785,Kadugodi,309,10
5,Carpenter,13.03733827,77.6517105103,Hennur,336,10
5,Carpenter,12.9060228951,77.5597000122,KumaraswamyLayout,334,10
5,Carpenter,12.9890022048,77.5219345093,Kamakshipalya,443,1
5,Carpenter,12.905813739,77.6628255844,HaralurRoad,315,10
5,Carpenter,13.0181889494,77.6450157166,Banaswadi,386,11
6,Painter,13.0254223821,77.6407241821,KalyanNagar,506,11
6,Painter,13.0045159307,77.5982379913,Jayamahal,364,10
6,Painter,12.9253481646,77.4841690063,Kengeri,361,10
6,Painter,12.9737802491,77.5948905945,KasturbaRoad,400,10
6,Painter,12.9821858949,77.5864362717,KumaraParkEast,638,1
6,Painter,13.1393732508,77.5690984726,DoddaballapuraMainRoad,371,10
6,Painter,12.9318732425,77.5670814514,Thyagarajanagar,567,11
6,Painter,12.5451801735,77.4165344238,Kanakapura,417,10
6,Painter,12.97217018,77.5766944885,BVKIyengarRoad,677,1
6,Painter,12.9709364837,77.5320625305,Vijayanagar,568,11
6,Painter,12.9595192748,77.5933027267,K.HRoad,396,10
6,Painter,12.95688446,77.704668045,VarthurRoad,401,10
6,Painter,12.9889185703,77.5822520256,CrescentRoad,619,1
6,Painter,12.8578705482,77.7862930298,Sarjapur,485,11
6,Painter,13.0085301061,77.6304674149,Lingarajapuram,367,10
6,Painter,12.9747421035,77.6011991501,St.MarksRoad,362,10
6,Painter,12.9737802491,77.6434707642,HAL2ndStage,411,10
6,Painter,12.9606066506,77.5814151764,Kalasipalyam,479,11
6,Painter,12.9744493656,77.5778532028,KempegowdaRoad,632,1
6,Painter,13.0105789831,77.5827884674,Sadhashivnagar,388,10
6,Painter,12.9737802491,77.5868225098,AshokNagar,683,1
6,Painter,12.8988278244,77.5406455994,Subramanyapura,588,1
6,Painter,12.9682599689,77.5963068008,LavelleRoad,443,10
6,Painter,12.9781712935,77.6153182983,DickensonRoad,700,1
6,Painter,12.9617672099,77.6145994663,AustinTown,603,1
6,Painter,13.0417699978,77.5734329224,Nagashettyhalli,514,11
6,Painter,12.9737802491,77.5868225098,CookeTown,496,11
6,Painter,12.9737802491,77.5868225098,Kaggalipura,542,11
6,Painter,12.9876640483,77.5651931763,Srirampuram,351,10
6,Painter,12.903178357,77.7114486694,Carmelram,451,10
6,Painter,12.9662525639,77.6259613037,AirportRoad,611,1
6,Painter,12.9737802491,77.5868225098,Bidadi,659,1
6,Painter,12.9534549766,77.6199531555,Viveknagar,375,10
6,Painter,12.9653115873,77.6176357269,VictoriaRoad,648,1
6,Painter,13.0503823736,77.5123214722,Dasarahalli,452,10
6,Painter,12.98640952,77.59557724,CunninghamRoad,577,11
6,Painter,12.9741984471,77.5787115097,K.GCircle,575,11
6,Painter,12.9133850788,77.5876808167,JPNagar,366,10
6,Painter,12.9703928189,77.6110696793,MagrathRoad,583,1
6,Painter,12.9112099107,77.6348876953,HSRLayout,394,10
6,Painter,13.0349551383,77.5296163559,TumkurRoad,609,1
6,Painter,12.946010326,77.5767588615,KanakapuraMainRoad,376,10
6,Painter,13.0223701502,77.602250576,Sultanpalya,559,11
6,Painter,12.9737802491,77.5868225098,MysoreRoad,609,1
6,Painter,12.9692218447,77.5951051712,VittalMallyaRoad,638,1
6,Painter,12.9391091871,77.696814537,Kadubeesanahalli,607,1
6,Painter,12.8974055185,77.6106834412,Bilekahalli,382,10
6,Painter,13.0761340949,77.5078582764,Chikkabanavara,501,11
6,Painter,12.9261010669,77.6083660126,BalajiNagar,479,11
6,Painter,12.9684272519,77.6544570923,HAL3rdStage,524,11
6,Painter,13.0390942471,77.4902629852,Nagasandra,644,1
6,Painter,12.9804295147,77.6042890549,InfantryRoad,425,10
6,Painter,12.8442724252,77.6700782776,ElectronicCity,644,1
6,Painter,12.9543750866,77.509059906,BangaloreUniversity,525,11
6,Painter,13.0022161134,77.5744628906,Vyalikaval,376,10
6,Painter,12.9635759988,77.6371192932,Domlur,453,10
6,Painter,13.0056449241,77.5802135468,SankeyRoad,468,11
6,Painter,13.0646381226,77.5862216949,SahakaraNagar,677,1
6,Painter,13.0405157433,77.5658798218,RMV2ndStage,467,11
6,Painter,13.0381326422,77.5624895096,DollarsColony,504,11
6,Painter,12.9597283859,77.655916214,HALAirportRoad,514,11
6,Painter,12.9812240692,77.5973796844,QueensRoad,427,10
6,Painter,12.9300328532,77.5577259064,Kathriguppe,400,10
6,Painter,12.9737802491,77.5868225098,TanneryRoad,566,11
6,Painter,13.0264676584,77.5717163086,NewBELRoad,598,1
6,Painter,12.9844858977,77.661151886,CVRamanNagar,410,10
6,Painter,13.070365274,77.7888679504,Hoskote,690,1
6,Painter,13.03733827,77.7303314209,Virgonagar,661,1
6,Painter,13.0383416871,77.582359314,Sanjaynagar,500,11
6,Painter,12.9824786237,77.5768661499,Gandhinagar,454,10
6,Painter,12.957783646,77.576469183,DispensaryRoad,544,11
6,Painter,13.0215339157,77.5881099701,GangaNagar,508,11
6,Painter,12.9737802491,77.5868225098,DJHalli,580,11
6,Painter,12.9737802491,77.5868225098,K.GNagar,426,10
6,Painter,13.2967523618,77.5511169434,Rajkunte,359,10
6,Painter,12.9737802491,77.5868225098,KumaraKrupa,498,11
6,Painter,12.9737802491,77.5868225098,Chamarajpet,621,1
6,Painter,13.0160983226,77.6466464996,HRBRLayout,576,11
6,Painter,12.9643287856,77.5783038139,K.RMarket,399,10
6,Painter,12.9522002758,77.5777244568,VVPuram,515,11
6,Painter,12.9601466076,77.657289505,Murugeshpalya,661,1
6,Painter,12.9721074498,77.5142097473,Nagarbhavi,441,10
6,Painter,12.9745748248,77.6076793671,BrigadeRoad,478,11
6,Painter,12.9743657261,77.6130008698,M.GRoad,587,1
6,Painter,12.9960274083,77.5748920441,PalaceGuttahalli,574,11
6,Painter,12.9996026588,77.6000833511,NandidurgaRoad,679,1
6,Painter,12.9267703115,77.6498222351,Bellandur,481,11
6,Painter,12.9629904963,77.5998687744,LangfordGardens,451,10
6,Painter,12.9543750866,77.5979804993,Shanthinagar,631,1
6,Painter,13.0058958108,77.6576328278,KasturiNagar,696,1
6,Painter,12.9604811844,77.6465606689,Kodihalli,649,1
6,Painter,12.9737802491,77.5868225098,HaudinRoad,559,11
6,Painter,12.9319987231,77.5737333298,KRRoad,498,11
6,Painter,12.9813077064,77.6117134094,St.JohnsRoad,393,10
6,Painter,12.9776276446,77.6525688171,NewThippasandra,686,1
6,Painter,12.9737802491,77.5868225098,Gavipuram,459,10
6,Painter,13.0206140544,77.5499153137,MahalakshmiLayout,575,11
6,Painter,12.963994214,77.603302002,RichmondTown,487,11
6,Painter,12.9759548712,77.6901626587,Doddanekundi,652,1
6,Painter,13.1644052736,77.4862289429,Hesaraghatta,457,10
6,Painter,12.9754216724,77.6037955284,ChurchStreet,673,1
6,Painter,12.9971773483,77.5873160362,PalaceCrossRoad,483,11
6,Painter,12.9737802491,77.5868225098,St.ThomasTown,541,11
6,Painter,12.9830640803,77.6071643829,CommercialStreet,536,11
6,Painter,12.9386491044,77.5232219696,Nayandahalli,514,11
6,Painter,12.9570517506,77.6347160339,Agaram,472,11
6,Painter,13.0602486102,77.6412391663,Kothanur,405,10
6,Painter,12.9398202224,77.6299953461,Ejipura,416,10
6,Painter,12.9872458729,77.6484918594,OldMadrasRoad,505,11
6,Painter,12.9737802491,77.5868225098,HanumanthaNagar,395,10
6,Painter,12.9199104693,77.5541210175,PadmanabhaNagar,681,1
6,Painter,12.8906076212,77.5986242294,ArakereGate,527,11
6,Painter,12.9737802491,77.5868225098,Ramanagaram,628,1
6,Painter,12.9615999224,77.6153826714,RaceCourseRoad,693,1
6,Painter,13.0818191778,77.5581550598,Vidyaranyapura,527,11
6,Painter,13.1760637235,77.5624895096,Rajanukunte,606,1
6,Painter,12.9928493647,77.5916290283,Vasanthanagar,667,1
6,Painter,13.0027178935,77.6778030396,Krishnarajapuram,684,1
6,Painter,12.9656670678,77.6033234596,RichmondRoad,436,10
6,Painter,13.0085719201,77.5643348694,Malleswaram,539,11
6,Painter,12.959226519,77.5697851181,Kumbalgodu,548,11
6,Painter,12.9977418624,77.6199102402,CoxTown,474,11
6,Painter,13.2466293486,77.7083587646,Devanhalli,421,10
6,Painter,13.0002089827,77.6329994202,Maruthisevanagar,535,11
6,Painter,13.0622552541,77.6065635681,Byatarayanapura,359,10
6,Painter,12.9723583704,77.6077651978,ResidencyRoad,444,10
6,Painter,12.9737802491,77.5868225098,DoubleRoad,350,10
6,Painter,12.9737802491,77.5868225098,Bhoopasandra,533,11
6,Painter,12.9833149898,77.6148033142,Ulsoor,628,1
6,Painter,12.9566126124,77.5816297531,JCRoad,516,11
6,Painter,12.9874967782,77.5911140442,MillersRoad,545,11
6,Painter,12.9217509333,77.6199531555,HosurRoad,531,11
6,Painter,12.9984109144,77.6148462296,FrazerTown,549,11
6,Painter,12.9737802491,77.5868225098,Nagawara,525,11
6,Painter,12.9737802491,77.5868225098,Shampur,694,1
6,Painter,12.9619449528,77.5989031792,LangfordRoad,509,11
6,Painter,12.9496072074,77.5188446045,ChandraLayout,559,11
6,Painter,12.9961528566,77.6172065735,WheelersRoad,383,10
6,Painter,12.9737802491,77.5868225098,KumaraParkWest,399,10
6,Painter,13.0115825085,77.5102615356,Viswaneedam,650,1
6,Painter,13.0209485498,77.5967788696,RTNagar,451,10
6,Painter,12.9080307849,77.6287078857,Bommanahalli,561,11
6,Painter,12.9737802491,77.5868225098,MuseumRoad,474,11
6,Painter,13.0346624715,77.516784668,PeenyaIndustrialArea,592,1
6,Painter,12.9936856959,77.692565918,Mahadevapura,507,11
6,Painter,12.9798858708,77.6067352295,MainGuardCrossRoad,387,10
6,Painter,12.9724211005,77.5982272625,WaltonRoad,415,10
6,Painter,12.899497142,77.5820159912,Puttenahalli,616,1
6,Painter,12.9707692023,77.57188797,Chickpet,383,10
6,Painter,13.0069829837,77.592959404,JCNagar,407,10
6,Painter,12.9737802491,77.5868225098,CubbonPark,369,10
6,Painter,12.8834330247,77.564163208,Konanakunte,371,10
6,Painter,12.9543750866,77.7011489868,Marathahalli,574,11
6,Painter,13.0257986821,77.5670814514,Mathikere,442,10
6,Painter,12.9215836189,77.6280212402,Madivala,528,11
6,Painter,12.9648306423,77.661151886,JeevanbheemaNagar,382,10
6,Painter,12.9324588181,77.5818443298,Jayanagar,395,10
6,Painter,12.9729438509,77.6393508911,Indiranagar,630,1
6,Painter,12.9127157983,77.510175705,RajaRajeshwariNagar,641,1
6,Painter,13.0273038762,77.6271629333,HBRLayout,556,11
6,Painter,13.0535596792,77.5420188904,Jalahalli,651,1
6,Painter,12.9737802491,77.5868225098,BangaloreCBD,525,11
6,Painter,12.9737802491,77.5868225098,MissionRoad,361,10
6,Painter,13.032153884,77.6226997375,ArabicCollege,593,1
6,Painter,13.2116624326,77.6461315155,Sadahalli,456,10
6,Painter,12.9794676823,77.7241516113,Whitefield,490,11
6,Painter,12.9147236343,77.6163482666,BTMLayout,586,1
6,Painter,12.9861586136,77.5530052185,Rajajinagar,621,1
6,Painter,13.0781406098,77.5960922241,Jakkur,362,10
6,Painter,12.8333933969,77.5887107849,BannerghattaRoad,571,11
6,Painter,12.9881658579,77.5873374939,Seshadripuram,558,11
6,Painter,12.9885840317,77.6048469543,Shivajinagar,444,10
6,Painter,12.9443373401,77.6002120972,WilsonGarden,437,10
6,Painter,12.9297818899,77.6214981079,Koramangala,567,11
6,Painter,13.0266349022,77.6356601715,Kammanahalli,516,11
6,Painter,13.0353314238,77.5988388062,Hebbal,630,1
6,Painter,13.0166000747,77.5212478638,Laggere,394,10
6,Painter,12.9488543761,77.5457954407,Banashankari,512,11
6,Painter,12.945341133,77.5023651123,JnanaBharathi,654,1
6,Painter,12.995191085,77.5447654724,Basaveshwaranagar,698,1
6,Painter,12.9647469996,77.7232933044,Brookefield,678,1
6,Painter,12.9737802491,77.5868225098,SanjeeviniNagar,473,11
6,Painter,12.9976164149,77.6039886475,BensonTown,424,10
6,Painter,12.9297400627,77.5709867477,Basavangudi,640,1
6,Painter,13.0292271666,77.5456237793,Yeshwanthpur,503,11
6,Painter,12.9583482495,77.6679754257,Vimanapura,350,10
6,Painter,13.1018831282,77.599697113,Yelahanka,454,10
6,Painter,12.9475996521,77.606306076,Adugodi,483,11
6,Painter,13.0010452891,77.7262973785,Kadugodi,420,10
6,Painter,13.03733827,77.6517105103,Hennur,514,11
6,Painter,12.9060228951,77.5597000122,KumaraswamyLayout,570,11
6,Painter,12.9890022048,77.5219345093,Kamakshipalya,364,10
6,Painter,12.905813739,77.6628255844,HaralurRoad,617,1
6,Painter,13.0181889494,77.6450157166,Banaswadi,474,11
7,Waiter,13.0254223821,77.6407241821,KalyanNagar,265,10
7,Waiter,13.0045159307,77.5982379913,Jayamahal,388,1
7,Waiter,12.9253481646,77.4841690063,Kengeri,240,10
7,Waiter,12.9737802491,77.5948905945,KasturbaRoad,437,1
7,Waiter,12.9821858949,77.5864362717,KumaraParkEast,403,1
7,Waiter,13.1393732508,77.5690984726,DoddaballapuraMainRoad,433,1
7,Waiter,12.9318732425,77.5670814514,Thyagarajanagar,310,11
7,Waiter,12.5451801735,77.4165344238,Kanakapura,393,1
7,Waiter,12.97217018,77.5766944885,BVKIyengarRoad,366,11
7,Waiter,12.9709364837,77.5320625305,Vijayanagar,201,10
7,Waiter,12.9595192748,77.5933027267,K.HRoad,299,11
7,Waiter,12.95688446,77.704668045,VarthurRoad,373,11
7,Waiter,12.9889185703,77.5822520256,CrescentRoad,296,11
7,Waiter,12.8578705482,77.7862930298,Sarjapur,392,1
7,Waiter,13.0085301061,77.6304674149,Lingarajapuram,424,1
7,Waiter,12.9747421035,77.6011991501,St.MarksRoad,419,1
7,Waiter,12.9737802491,77.6434707642,HAL2ndStage,330,11
7,Waiter,12.9606066506,77.5814151764,Kalasipalyam,291,10
7,Waiter,12.9744493656,77.5778532028,KempegowdaRoad,375,11
7,Waiter,13.0105789831,77.5827884674,Sadhashivnagar,331,11
7,Waiter,12.9737802491,77.5868225098,AshokNagar,331,11
7,Waiter,12.8988278244,77.5406455994,Subramanyapura,334,11
7,Waiter,12.9682599689,77.5963068008,LavelleRoad,359,11
7,Waiter,12.9781712935,77.6153182983,DickensonRoad,350,11
7,Waiter,12.9617672099,77.6145994663,AustinTown,335,11
7,Waiter,13.0417699978,77.5734329224,Nagashettyhalli,420,1
7,Waiter,12.9737802491,77.5868225098,CookeTown,268,10
7,Waiter,12.9737802491,77.5868225098,Kaggalipura,384,1
7,Waiter,12.9876640483,77.5651931763,Srirampuram,259,10
7,Waiter,12.903178357,77.7114486694,Carmelram,257,10
7,Waiter,12.9662525639,77.6259613037,AirportRoad,216,10
7,Waiter,12.9737802491,77.5868225098,Bidadi,316,11
7,Waiter,12.9534549766,77.6199531555,Viveknagar,315,11
7,Waiter,12.9653115873,77.6176357269,VictoriaRoad,439,1
7,Waiter,13.0503823736,77.5123214722,Dasarahalli,367,11
7,Waiter,12.98640952,77.59557724,CunninghamRoad,325,11
7,Waiter,12.9741984471,77.5787115097,K.GCircle,200,10
7,Waiter,12.9133850788,77.5876808167,JPNagar,358,11
7,Waiter,12.9703928189,77.6110696793,MagrathRoad,262,10
7,Waiter,12.9112099107,77.6348876953,HSRLayout,353,11
7,Waiter,13.0349551383,77.5296163559,TumkurRoad,224,10
7,Waiter,12.946010326,77.5767588615,KanakapuraMainRoad,349,11
7,Waiter,13.0223701502,77.602250576,Sultanpalya,211,10
7,Waiter,12.9737802491,77.5868225098,MysoreRoad,378,11
7,Waiter,12.9692218447,77.5951051712,VittalMallyaRoad,242,10
7,Waiter,12.9391091871,77.696814537,Kadubeesanahalli,362,11
7,Waiter,12.8974055185,77.6106834412,Bilekahalli,211,10
7,Waiter,13.0761340949,77.5078582764,Chikkabanavara,223,10
7,Waiter,12.9261010669,77.6083660126,BalajiNagar,330,11
7,Waiter,12.9684272519,77.6544570923,HAL3rdStage,264,10
7,Waiter,13.0390942471,77.4902629852,Nagasandra,420,1
7,Waiter,12.9804295147,77.6042890549,InfantryRoad,216,10
7,Waiter,12.8442724252,77.6700782776,ElectronicCity,365,11
7,Waiter,12.9543750866,77.509059906,BangaloreUniversity,394,1
7,Waiter,13.0022161134,77.5744628906,Vyalikaval,375,11
7,Waiter,12.9635759988,77.6371192932,Domlur,313,11
7,Waiter,13.0056449241,77.5802135468,SankeyRoad,204,10
7,Waiter,13.0646381226,77.5862216949,SahakaraNagar,289,10
7,Waiter,13.0405157433,77.5658798218,RMV2ndStage,410,1
7,Waiter,13.0381326422,77.5624895096,DollarsColony,210,10
7,Waiter,12.9597283859,77.655916214,HALAirportRoad,251,10
7,Waiter,12.9812240692,77.5973796844,QueensRoad,436,1
7,Waiter,12.9300328532,77.5577259064,Kathriguppe,445,1
7,Waiter,12.9737802491,77.5868225098,TanneryRoad,406,1
7,Waiter,13.0264676584,77.5717163086,NewBELRoad,414,1
7,Waiter,12.9844858977,77.661151886,CVRamanNagar,368,11
7,Waiter,13.070365274,77.7888679504,Hoskote,272,10
7,Waiter,13.03733827,77.7303314209,Virgonagar,401,1
7,Waiter,13.0383416871,77.582359314,Sanjaynagar,291,10
7,Waiter,12.9824786237,77.5768661499,Gandhinagar,412,1
7,Waiter,12.957783646,77.576469183,DispensaryRoad,396,1
7,Waiter,13.0215339157,77.5881099701,GangaNagar,435,1
7,Waiter,12.9737802491,77.5868225098,DJHalli,369,11
7,Waiter,12.9737802491,77.5868225098,K.GNagar,406,1
7,Waiter,13.2967523618,77.5511169434,Rajkunte,460,1
7,Waiter,12.9737802491,77.5868225098,KumaraKrupa,373,11
7,Waiter,12.9737802491,77.5868225098,Chamarajpet,343,11
7,Waiter,13.0160983226,77.6466464996,HRBRLayout,393,1
7,Waiter,12.9643287856,77.5783038139,K.RMarket,285,10
7,Waiter,12.9522002758,77.5777244568,VVPuram,362,11
7,Waiter,12.9601466076,77.657289505,Murugeshpalya,401,1
7,Waiter,12.9721074498,77.5142097473,Nagarbhavi,429,1
7,Waiter,12.9745748248,77.6076793671,BrigadeRoad,261,10
7,Waiter,12.9743657261,77.6130008698,M.GRoad,460,1
7,Waiter,12.9960274083,77.5748920441,PalaceGuttahalli,226,10
7,Waiter,12.9996026588,77.6000833511,NandidurgaRoad,309,11
7,Waiter,12.9267703115,77.6498222351,Bellandur,211,10
7,Waiter,12.9629904963,77.5998687744,LangfordGardens,433,1
7,Waiter,12.9543750866,77.5979804993,Shanthinagar,274,10
7,Waiter,13.0058958108,77.6576328278,KasturiNagar,464,1
7,Waiter,12.9604811844,77.6465606689,Kodihalli,362,11
7,Waiter,12.9737802491,77.5868225098,HaudinRoad,463,1
7,Waiter,12.9319987231,77.5737333298,KRRoad,367,11
7,Waiter,12.9813077064,77.6117134094,St.JohnsRoad,414,1
7,Waiter,12.9776276446,77.6525688171,NewThippasandra,287,10
7,Waiter,12.9737802491,77.5868225098,Gavipuram,272,10
7,Waiter,13.0206140544,77.5499153137,MahalakshmiLayout,343,11
7,Waiter,12.963994214,77.603302002,RichmondTown,327,11
7,Waiter,12.9759548712,77.6901626587,Doddanekundi,260,10
7,Waiter,13.1644052736,77.4862289429,Hesaraghatta,331,11
7,Waiter,12.9754216724,77.6037955284,ChurchStreet,220,10
7,Waiter,12.9971773483,77.5873160362,PalaceCrossRoad,230,10
7,Waiter,12.9737802491,77.5868225098,St.ThomasTown,256,10
7,Waiter,12.9830640803,77.6071643829,CommercialStreet,248,10
7,Waiter,12.9386491044,77.5232219696,Nayandahalli,440,1
7,Waiter,12.9570517506,77.6347160339,Agaram,410,1
7,Waiter,13.0602486102,77.6412391663,Kothanur,281,10
7,Waiter,12.9398202224,77.6299953461,Ejipura,372,11
7,Waiter,12.9872458729,77.6484918594,OldMadrasRoad,465,1
7,Waiter,12.9737802491,77.5868225098,HanumanthaNagar,327,11
7,Waiter,12.9199104693,77.5541210175,PadmanabhaNagar,260,10
7,Waiter,12.8906076212,77.5986242294,ArakereGate,377,11
7,Waiter,12.9737802491,77.5868225098,Ramanagaram,361,11
7,Waiter,12.9615999224,77.6153826714,RaceCourseRoad,400,1
7,Waiter,13.0818191778,77.5581550598,Vidyaranyapura,255,10
7,Waiter,13.1760637235,77.5624895096,Rajanukunte,273,10
7,Waiter,12.9928493647,77.5916290283,Vasanthanagar,220,10
7,Waiter,13.0027178935,77.6778030396,Krishnarajapuram,299,11
7,Waiter,12.9656670678,77.6033234596,RichmondRoad,246,10
7,Waiter,13.0085719201,77.5643348694,Malleswaram,347,11
7,Waiter,12.959226519,77.5697851181,Kumbalgodu,291,10
