id,job,place,lat,lng,supplydemand,cost
5,Carpenter,M.GRoad,12.9743657261,77.6130008698,1,431
5,Carpenter,PalaceGuttahalli,12.9960274083,77.5748920441,10,321
5,Carpenter,NandidurgaRoad,12.9996026588,77.6000833511,1,403
5,Carpenter,Bellandur,12.9267703115,77.6498222351,1,415
5,Carpenter,LangfordGardens,12.9629904963,77.5998687744,10,335
5,Carpenter,Shanthinagar,12.9543750866,77.5979804993,1,450
5,Carpenter,KasturiNagar,13.0058958108,77.6576328278,1,408
5,Carpenter,Kodihalli,12.9604811844,77.6465606689,1,433
5,Carpenter,HaudinRoad,12.9737802491,77.5868225098,10,311
5,Carpenter,KRRoad,12.9319987231,77.5737333298,11,379
5,Carpenter,St.JohnsRoad,12.9813077064,77.6117134094,10,349
5,Carpenter,NewThippasandra,12.9776276446,77.6525688171,1,410
5,Carpenter,Gavipuram,12.9737802491,77.5868225098,11,379
5,Carpenter,MahalakshmiLayout,13.0206140544,77.5499153137,10,314
5,Carpenter,RichmondTown,12.963994214,77.603302002,10,329
5,Carpenter,Doddanekundi,12.9759548712,77.6901626587,10,319
5,Carpenter,Hesaraghatta,13.1644052736,77.4862289429,10,311
5,Carpenter,ChurchStreet,12.9754216724,77.6037955284,1,409
5,Carpenter,PalaceCrossRoad,12.9971773483,77.5873160362,10,329
5,Carpenter,St.ThomasTown,12.9737802491,77.5868225098,10,349
5,Carpenter,CommercialStreet,12.9830640803,77.6071643829,10,331
5,Carpenter,Nayandahalli,12.9386491044,77.5232219696,1,420
5,Carpenter,Agaram,12.9570517506,77.6347160339,11,383
5,Carpenter,Kothanur,13.0602486102,77.6412391663,1,405
5,Carpenter,Ejipura,12.9398202224,77.6299953461,1,415
5,Carpenter,OldMadrasRoad,12.9872458729,77.6484918594,11,381
5,Carpenter,HanumanthaNagar,12.9737802491,77.5868225098,11,362
5,Carpenter,PadmanabhaNagar,12.9199104693,77.5541210175,1,446
5,Carpenter,ArakereGate,12.8906076212,77.5986242294,10,345
5,Carpenter,Ramanagaram,12.9737802491,77.5868225098,11,364
5,Carpenter,RaceCourseRoad,12.9615999224,77.6153826714,1,432
5,Carpenter,Vidyaranyapura,13.0818191778,77.5581550598,1,427
5,Carpenter,Rajanukunte,13.1760637235,77.5624895096,1,436
5,Carpenter,Vasanthanagar,12.9928493647,77.5916290283,10,331
5,Carpenter,Krishnarajapuram,13.0027178935,77.6778030396,10,308
5,Carpenter,RichmondRoad,12.9656670678,77.6033234596,11,373
5,Carpenter,Malleswaram,13.0085719201,77.5643348694,11,390
5,Carpenter,Kumbalgodu,12.959226519,77.5697851181,1,407
5,Carpenter,CoxTown,12.9977418624,77.6199102402,1,430
5,Carpenter,Devanhalli,13.2466293486,77.7083587646,10,326
5,Carpenter,Maruthisevanagar,13.0002089827,77.6329994202,10,311
5,Carpenter,Byatarayanapura,13.0622552541,77.6065635681,11,384
5,Carpenter,ResidencyRoad,12.9723583704,77.6077651978,11,382
5,Carpenter,DoubleRoad,12.9737802491,77.5868225098,11,372
5,Carpenter,Bhoopasandra,12.9737802491,77.5868225098,11,375
5,Carpenter,Ulsoor,12.9833149898,77.6148033142,1,450
5,Carpenter,JCRoad,12.9566126124,77.5816297531,1,446
5,Carpenter,MillersRoad,12.9874967782,77.5911140442,1,407
5,Carpenter,HosurRoad,12.9217509333,77.6199531555,1,435
5,Carpenter,FrazerTown,12.9984109144,77.6148462296,11,353
5,Carpenter,Nagawara,12.9737802491,77.5868225098,1,406
5,Carpenter,Shampur,12.9737802491,77.5868225098,1,424
5,Carpenter,LangfordRoad,12.9619449528,77.5989031792,11,400
5,Carpenter,ChandraLayout,12.9496072074,77.5188446045,10,333
5,Carpenter,WheelersRoad,12.9961528566,77.6172065735,1,429
5,Carpenter,KumaraParkWest,12.9737802491,77.5868225098,1,449
5,Carpenter,Viswaneedam,13.0115825085,77.5102615356,10,326
5,Carpenter,RTNagar,13.0209485498,77.5967788696,10,338
5,Carpenter,Bommanahalli,12.9080307849,77.6287078857,10,344
5,Carpenter,MuseumRoad,12.9737802491,77.5868225098,11,378
5,Carpenter,PeenyaIndustrialArea,13.0346624715,77.516784668,10,323
5,Carpenter,Mahadevapura,12.9936856959,77.692565918,10,349
5,Carpenter,MainGuardCrossRoad,12.9798858708,77.6067352295,10,324
5,Carpenter,WaltonRoad,12.9724211005,77.5982272625,1,413
5,Carpenter,Puttenahalli,12.899497142,77.5820159912,10,311
5,Carpenter,Chickpet,12.9707692023,77.57188797,11,372
5,Carpenter,JCNagar,13.0069829837,77.592959404,1,411
5,Carpenter,CubbonPark,12.9737802491,77.5868225098,1,442
5,Carpenter,Konanakunte,12.8834330247,77.564163208,11,383
5,Carpenter,Marathahalli,12.9543750866,77.7011489868,10,300
5,Carpenter,Mathikere,13.0257986821,77.5670814514,10,307
5,Carpenter,Madivala,12.9215836189,77.6280212402,10,322
5,Carpenter,JeevanbheemaNagar,12.9648306423,77.661151886,1,435
5,Carpenter,Jayanagar,12.9324588181,77.5818443298,11,393
5,Carpenter,Indiranagar,12.9729438509,77.6393508911,10,317
5,Carpenter,RajaRajeshwariNagar,12.9127157983,77.510175705,10,302
5,Carpenter,HBRLayout,13.0273038762,77.6271629333,11,367
5,Carpenter,Jalahalli,13.0535596792,77.5420188904,10,347
5,Carpenter,BangaloreCBD,12.9737802491,77.5868225098,10,328
5,Carpenter,MissionRoad,12.9737802491,77.5868225098,1,431
5,Carpenter,ArabicCollege,13.032153884,77.6226997375,11,359
5,Carpenter,Sadahalli,13.2116624326,77.6461315155,10,301
5,Carpenter,Whitefield,12.9794676823,77.7241516113,1,402
5,Carpenter,BTMLayout,12.9147236343,77.6163482666,1,406
5,Carpenter,Rajajinagar,12.9861586136,77.5530052185,10,342
5,Carpenter,Jakkur,13.0781406098,77.5960922241,11,400
5,Carpenter,BannerghattaRoad,12.8333933969,77.5887107849,1,419
5,Carpenter,Seshadripuram,12.9881658579,77.5873374939,1,416
5,Carpenter,Shivajinagar,12.9885840317,77.6048469543,11,365
5,Carpenter,WilsonGarden,12.9443373401,77.6002120972,11,373
5,Carpenter,Koramangala,12.9297818899,77.6214981079,10,338
5,Carpenter,Kammanahalli,13.0266349022,77.6356601715,11,368
5,Carpenter,Hebbal,13.0353314238,77.5988388062,1,426
5,Carpenter,Laggere,13.0166000747,77.5212478638,11,361
5,Carpenter,Banashankari,12.9488543761,77.5457954407,11,369
5,Carpenter,JnanaBharathi,12.945341133,77.5023651123,11,388
5,Carpenter,Basaveshwaranagar,12.995191085,77.5447654724,1,429
5,Carpenter,Brookefield,12.9647469996,77.7232933044,1,429
5,Carpenter,SanjeeviniNagar,12.9737802491,77.5868225098,1,432
5,Carpenter,BensonTown,12.9976164149,77.6039886475,11,359
5,Carpenter,Basavangudi,12.9297400627,77.5709867477,1,430
5,Carpenter,Yeshwanthpur,13.0292271666,77.5456237793,1,438
5,Carpenter,Vimanapura,12.9583482495,77.6679754257,10,323
5,Carpenter,Yelahanka,13.1018831282,77.599697113,11,358
5,Carpenter,Adugodi,12.9475996521,77.606306076,10,344
5,Carpenter,Kadugodi,13.0010452891,77.7262973785,11,359
5,Carpenter,Hennur,13.03733827,77.6517105103,11,382
5,Carpenter,KumaraswamyLayout,12.9060228951,77.5597000122,10,316
5,Carpenter,Kamakshipalya,12.9890022048,77.5219345093,1,403
5,Carpenter,HaralurRoad,12.905813739,77.6628255844,11,384
5,Carpenter,Banaswadi,13.0181889494,77.6450157166,1,417
6,Painter,KalyanNagar,13.0254223821,77.6407241821,10,411
6,Painter,Jayamahal,13.0045159307,77.5982379913,1,594
6,Painter,Kengeri,12.9253481646,77.4841690063,11,490
6,Painter,KasturbaRoad,12.9737802491,77.5948905945,11,557
6,Painter,KumaraParkEast,12.9821858949,77.5864362717,10,368
6,Painter,DoddaballapuraMainRoad,13.1393732508,77.5690984726,11,537
6,Painter,Thyagarajanagar,12.9318732425,77.5670814514,10,430
6,Painter,Kanakapura,12.5451801735,77.4165344238,1,665
6,Painter,BVKIyengarRoad,12.97217018,77.5766944885,11,549
6,Painter,Vijayanagar,12.9709364837,77.5320625305,11,566
6,Painter,K.HRoad,12.9595192748,77.5933027267,11,548
6,Painter,VarthurRoad,12.95688446,77.704668045,1,630
6,Painter,CrescentRoad,12.9889185703,77.5822520256,10,371
6,Painter,Sarjapur,12.8578705482,77.7862930298,10,447
6,Painter,Lingarajapuram,13.0085301061,77.6304674149,11,502
6,Painter,St.MarksRoad,12.9747421035,77.6011991501,1,603
6,Painter,HAL2ndStage,12.9737802491,77.6434707642,1,604
6,Painter,Kalasipalyam,12.9606066506,77.5814151764,10,428
6,Painter,KempegowdaRoad,12.9744493656,77.5778532028,10,382
6,Painter,Sadhashivnagar,13.0105789831,77.5827884674,1,661
6,Painter,AshokNagar,12.9737802491,77.5868225098,11,498
6,Painter,Subramanyapura,12.8988278244,77.5406455994,10,426
6,Painter,LavelleRoad,12.9682599689,77.5963068008,1,666
6,Painter,DickensonRoad,12.9781712935,77.6153182983,10,383
6,Painter,AustinTown,12.9617672099,77.6145994663,1,609
6,Painter,Nagashettyhalli,13.0417699978,77.5734329224,1,635
6,Painter,CookeTown,12.9737802491,77.5868225098,1,596
6,Painter,Kaggalipura,12.9737802491,77.5868225098,1,678
6,Painter,Srirampuram,12.9876640483,77.5651931763,1,661
6,Painter,Carmelram,12.903178357,77.7114486694,11,537
6,Painter,AirportRoad,12.9662525639,77.6259613037,10,360
6,Painter,Bidadi,12.9737802491,77.5868225098,10,456
6,Painter,Viveknagar,12.9534549766,77.6199531555,1,608
6,Painter,VictoriaRoad,12.9653115873,77.6176357269,10,456
6,Painter,Dasarahalli,13.0503823736,77.5123214722,1,586
6,Painter,CunninghamRoad,12.98640952,77.59557724,1,605
6,Painter,K.GCircle,12.9741984471,77.5787115097,10,355
6,Painter,JPNagar,12.9133850788,77.5876808167,11,521
6,Painter,MagrathRoad,12.9703928189,77.6110696793,10,373
6,Painter,HSRLayout,12.9112099107,77.6348876953,1,656
6,Painter,TumkurRoad,13.0349551383,77.5296163559,1,692
6,Painter,KanakapuraMainRoad,12.946010326,77.5767588615,1,656
6,Painter,Sultanpalya,13.0223701502,77.602250576,10,456
6,Painter,MysoreRoad,12.9737802491,77.5868225098,1,695
6,Painter,VittalMallyaRoad,12.9692218447,77.5951051712,10,459
6,Painter,Kadubeesanahalli,12.9391091871,77.696814537,10,386
6,Painter,Bilekahalli,12.8974055185,77.6106834412,1,611
6,Painter,Chikkabanavara,13.0761340949,77.5078582764,11,523
6,Painter,BalajiNagar,12.9261010669,77.6083660126,11,484
6,Painter,HAL3rdStage,12.9684272519,77.6544570923,1,690
6,Painter,Nagasandra,13.0390942471,77.4902629852,11,517
6,Painter,InfantryRoad,12.9804295147,77.6042890549,1,680
6,Painter,ElectronicCity,12.8442724252,77.6700782776,1,697
6,Painter,BangaloreUniversity,12.9543750866,77.509059906,11,505
6,Painter,Vyalikaval,13.0022161134,77.5744628906,10,369
6,Painter,Domlur,12.9635759988,77.6371192932,11,517
6,Painter,SankeyRoad,13.0056449241,77.5802135468,10,381
6,Painter,SahakaraNagar,13.0646381226,77.5862216949,1,604
6,Painter,RMV2ndStage,13.0405157433,77.5658798218,1,672
6,Painter,DollarsColony,13.0381326422,77.5624895096,10,432
6,Painter,HALAirportRoad,12.9597283859,77.655916214,11,478
6,Painter,QueensRoad,12.9812240692,77.5973796844,11,572
6,Painter,Kathriguppe,12.9300328532,77.5577259064,10,362
6,Painter,TanneryRoad,12.9737802491,77.5868225098,11,496
6,Painter,NewBELRoad,13.0264676584,77.5717163086,11,551
6,Painter,CVRamanNagar,12.9844858977,77.661151886,1,628
6,Painter,Hoskote,13.070365274,77.7888679504,1,608
6,Painter,Virgonagar,13.03733827,77.7303314209,1,673
6,Painter,Sanjaynagar,13.0383416871,77.582359314,1,662
6,Painter,Gandhinagar,12.9824786237,77.5768661499,1,661
6,Painter,DispensaryRoad,12.957783646,77.576469183,11,533
6,Painter,GangaNagar,13.0215339157,77.5881099701,11,565
6,Painter,DJHalli,12.9737802491,77.5868225098,10,401
6,Painter,K.GNagar,12.9737802491,77.5868225098,1,669
6,Painter,Rajkunte,13.2967523618,77.5511169434,1,657
6,Painter,KumaraKrupa,12.9737802491,77.5868225098,11,539
6,Painter,Chamarajpet,12.9737802491,77.5868225098,10,453
6,Painter,HRBRLayout,13.0160983226,77.6466464996,1,594
6,Painter,K.RMarket,12.9643287856,77.5783038139,11,501
6,Painter,VVPuram,12.9522002758,77.5777244568,11,542
6,Painter,Murugeshpalya,12.9601466076,77.657289505,11,502
6,Painter,Nagarbhavi,12.9721074498,77.5142097473,11,490
6,Painter,BrigadeRoad,12.9745748248,77.6076793671,10,390
6,Painter,M.GRoad,12.9743657261,77.6130008698,1,672
6,Painter,PalaceGuttahalli,12.9960274083,77.5748920441,10,395
6,Painter,NandidurgaRoad,12.9996026588,77.6000833511,10,446
6,Painter,Bellandur,12.9267703115,77.6498222351,11,529
6,Painter,LangfordGardens,12.9629904963,77.5998687744,10,425
6,Painter,Shanthinagar,12.9543750866,77.5979804993,11,468
6,Painter,KasturiNagar,13.0058958108,77.6576328278,1,627
6,Painter,Kodihalli,12.9604811844,77.6465606689,10,362
6,Painter,HaudinRoad,12.9737802491,77.5868225098,11,475
6,Painter,KRRoad,12.9319987231,77.5737333298,1,611
6,Painter,St.JohnsRoad,12.9813077064,77.6117134094,1,659
6,Painter,NewThippasandra,12.9776276446,77.6525688171,1,617
6,Painter,Gavipuram,12.9737802491,77.5868225098,11,550
6,Painter,MahalakshmiLayout,13.0206140544,77.5499153137,1,625
6,Painter,RichmondTown,12.963994214,77.603302002,11,524
6,Painter,Doddanekundi,12.9759548712,77.6901626587,11,534
6,Painter,Hesaraghatta,13.1644052736,77.4862289429,11,500
6,Painter,ChurchStreet,12.9754216724,77.6037955284,11,481
6,Painter,PalaceCrossRoad,12.9971773483,77.5873160362,11,484
6,Painter,St.ThomasTown,12.9737802491,77.5868225098,11,565
6,Painter,CommercialStreet,12.9830640803,77.6071643829,11,471
6,Painter,Nayandahalli,12.9386491044,77.5232219696,1,622
6,Painter,Agaram,12.9570517506,77.6347160339,1,607
6,Painter,Kothanur,13.0602486102,77.6412391663,11,469
6,Painter,Ejipura,12.9398202224,77.6299953461,11,481
6,Painter,OldMadrasRoad,12.9872458729,77.6484918594,10,387
6,Painter,HanumanthaNagar,12.9737802491,77.5868225098,10,406
6,Painter,PadmanabhaNagar,12.9199104693,77.5541210175,1,611
6,Painter,ArakereGate,12.8906076212,77.5986242294,11,495
6,Painter,Ramanagaram,12.9737802491,77.5868225098,11,534
6,Painter,RaceCourseRoad,12.9615999224,77.6153826714,11,579
6,Painter,Vidyaranyapura,13.0818191778,77.5581550598,10,439
6,Painter,Rajanukunte,13.1760637235,77.5624895096,1,615
6,Painter,Vasanthanagar,12.9928493647,77.5916290283,1,671
6,Painter,Krishnarajapuram,13.0027178935,77.6778030396,1,645
6,Painter,RichmondRoad,12.9656670678,77.6033234596,10,351
6,Painter,Malleswaram,13.0085719201,77.5643348694,1,630
6,Painter,Kumbalgodu,12.959226519,77.5697851181,11,521
6,Painter,CoxTown,12.9977418624,77.6199102402,11,475
6,Painter,Devanhalli,13.2466293486,77.7083587646,10,400
6,Painter,Maruthisevanagar,13.0002089827,77.6329994202,11,524
6,Painter,Byatarayanapura,13.0622552541,77.6065635681,10,388
6,Painter,ResidencyRoad,12.9723583704,77.6077651978,10,404
6,Painter,DoubleRoad,12.9737802491,77.5868225098,1,652
6,Painter,Bhoopasandra,12.9737802491,77.5868225098,11,571
6,Painter,Ulsoor,12.9833149898,77.6148033142,10,454
6,Painter,JCRoad,12.9566126124,77.5816297531,11,504
6,Painter,MillersRoad,12.9874967782,77.5911140442,10,400
6,Painter,HosurRoad,12.9217509333,77.6199531555,1,624
6,Painter,FrazerTown,12.9984109144,77.6148462296,1,622
6,Painter,Nagawara,12.9737802491,77.5868225098,10,355
6,Painter,Shampur,12.9737802491,77.5868225098,11,539
6,Painter,LangfordRoad,12.9619449528,77.5989031792,1,589
6,Painter,ChandraLayout,12.9496072074,77.5188446045,1,597
6,Painter,WheelersRoad,12.9961528566,77.6172065735,1,658
6,Painter,KumaraParkWest,12.9737802491,77.5868225098,1,678
6,Painter,Viswaneedam,13.0115825085,77.5102615356,1,685
6,Painter,RTNagar,13.0209485498,77.5967788696,11,579
6,Painter,Bommanahalli,12.9080307849,77.6287078857,11,505
6,Painter,MuseumRoad,12.9737802491,77.5868225098,11,475
6,Painter,PeenyaIndustrialArea,13.0346624715,77.516784668,10,405
6,Painter,Mahadevapura,12.9936856959,77.692565918,10,394
6,Painter,MainGuardCrossRoad,12.9798858708,77.6067352295,11,501
6,Painter,WaltonRoad,12.9724211005,77.5982272625,10,363
6,Painter,Puttenahalli,12.899497142,77.5820159912,10,464
6,Painter,Chickpet,12.9707692023,77.57188797,10,428
6,Painter,JCNagar,13.0069829837,77.592959404,10,352
6,Painter,CubbonPark,12.9737802491,77.5868225098,10,419
6,Painter,Konanakunte,12.8834330247,77.564163208,1,682
6,Painter,Marathahalli,12.9543750866,77.7011489868,1,656
6,Painter,Mathikere,13.0257986821,77.5670814514,11,578
6,Painter,Madivala,12.9215836189,77.6280212402,11,477
6,Painter,JeevanbheemaNagar,12.9648306423,77.661151886,10,444
6,Painter,Jayanagar,12.9324588181,77.5818443298,10,357
6,Painter,Indiranagar,12.9729438509,77.6393508911,10,445
6,Painter,RajaRajeshwariNagar,12.9127157983,77.510175705,10,432
6,Painter,HBRLayout,13.0273038762,77.6271629333,10,438
6,Painter,Jalahalli,13.0535596792,77.5420188904,11,496
6,Painter,BangaloreCBD,12.9737802491,77.5868225098,1,674
6,Painter,MissionRoad,12.9737802491,77.5868225098,1,700
6,Painter,ArabicCollege,13.032153884,77.6226997375,11,526
6,Painter,Sadahalli,13.2116624326,77.6461315155,1,666
6,Painter,Whitefield,12.9794676823,77.7241516113,11,485
6,Painter,BTMLayout,12.9147236343,77.6163482666,11,473
6,Painter,Rajajinagar,12.9861586136,77.5530052185,11,539
6,Painter,Jakkur,13.0781406098,77.5960922241,10,399
6,Painter,BannerghattaRoad,12.8333933969,77.5887107849,1,668
6,Painter,Seshadripuram,12.9881658579,77.5873374939,10,375
6,Painter,Shivajinagar,12.9885840317,77.6048469543,10,359
6,Painter,WilsonGarden,12.9443373401,77.6002120972,1,636
6,Painter,Koramangala,12.9297818899,77.6214981079,1,688
6,Painter,Kammanahalli,13.0266349022,77.6356601715,10,447
6,Painter,Hebbal,13.0353314238,77.5988388062,10,413
6,Painter,Laggere,13.0166000747,77.5212478638,1,644
6,Painter,Banashankari,12.9488543761,77.5457954407,1,585
6,Painter,JnanaBharathi,12.945341133,77.5023651123,11,579
6,Painter,Basaveshwaranagar,12.995191085,77.5447654724,10,446
6,Painter,Brookefield,12.9647469996,77.7232933044,10,384
6,Painter,SanjeeviniNagar,12.9737802491,77.5868225098,11,530
6,Painter,BensonTown,12.9976164149,77.6039886475,10,450
6,Painter,Basavangudi,12.9297400627,77.5709867477,10,351
6,Painter,Yeshwanthpur,13.0292271666,77.5456237793,11,493
6,Painter,Vimanapura,12.9583482495,77.6679754257,11,503
6,Painter,Yelahanka,13.1018831282,77.599697113,1,687
6,Painter,Adugodi,12.9475996521,77.606306076,1,583
6,Painter,Kadugodi,13.0010452891,77.7262973785,1,647
6,Painter,Hennur,13.03733827,77.6517105103,10,411
6,Painter,KumaraswamyLayout,12.9060228951,77.5597000122,11,480
6,Painter,Kamakshipalya,12.9890022048,77.5219345093,10,405
6,Painter,HaralurRoad,12.905813739,77.6628255844,11,501
6,Painter,Banaswadi,13.0181889494,77.6450157166,11,524
7,Waiter,KalyanNagar,13.0254223821,77.6407241821,10,240
7,Waiter,Jayamahal,13.0045159307,77.5982379913,1,456
7,Waiter,Kengeri,12.9253481646,77.4841690063,1,411
7,Waiter,KasturbaRoad,12.9737802491,77.5948905945,11,360
7,Waiter,KumaraParkEast,12.9821858949,77.5864362717,11,302
7,Waiter,DoddaballapuraMainRoad,13.1393732508,77.5690984726,1,452
7,Waiter,Thyagarajanagar,12.9318732425,77.5670814514,1,445
7,Waiter,Kanakapura,12.5451801735,77.4165344238,10,214
7,Waiter,BVKIyengarRoad,12.97217018,77.5766944885,11,296
7,Waiter,Vijayanagar,12.9709364837,77.5320625305,11,327
7,Waiter,K.HRoad,12.9595192748,77.5933027267,1,445
7,Waiter,VarthurRoad,12.95688446,77.704668045,11,315
7,Waiter,CrescentRoad,12.9889185703,77.5822520256,1,469
7,Waiter,Sarjapur,12.8578705482,77.7862930298,1,401
7,Waiter,Lingarajapuram,13.0085301061,77.6304674149,1,399
7,Waiter,St.MarksRoad,12.9747421035,77.6011991501,10,289
7,Waiter,HAL2ndStage,12.9737802491,77.6434707642,11,374
7,Waiter,Kalasipalyam,12.9606066506,77.5814151764,11,378
7,Waiter,KempegowdaRoad,12.9744493656,77.5778532028,11,368
7,Waiter,Sadhashivnagar,13.0105789831,77.5827884674,11,338
7,Waiter,AshokNagar,12.9737802491,77.5868225098,1,408
7,Waiter,Subramanyapura,12.8988278244,77.5406455994,11,366
7,Waiter,LavelleRoad,12.9682599689,77.5963068008,1,418
7,Waiter,DickensonRoad,12.9781712935,77.6153182983,10,214
7,Waiter,AustinTown,12.9617672099,77.6145994663,10,259
7,Waiter,Nagashettyhalli,13.0417699978,77.5734329224,10,234
7,Waiter,CookeTown,12.9737802491,77.5868225098,11,346
7,Waiter,Kaggalipura,12.9737802491,77.5868225098,10,284
7,Waiter,Srirampuram,12.9876640483,77.5651931763,1,419
7,Waiter,Carmelram,12.903178357,77.7114486694,11,325
7,Waiter,AirportRoad,12.9662525639,77.6259613037,10,219
7,Waiter,Bidadi,12.9737802491,77.5868225098,10,263
7,Waiter,Viveknagar,12.9534549766,77.6199531555,11,319
7,Waiter,VictoriaRoad,12.9653115873,77.6176357269,10,261
7,Waiter,Dasarahalli,13.0503823736,77.5123214722,1,458
7,Waiter,CunninghamRoad,12.98640952,77.59557724,11,312
7,Waiter,K.GCircle,12.9741984471,77.5787115097,10,279
7,Waiter,JPNagar,12.9133850788,77.5876808167,11,382
7,Waiter,MagrathRoad,12.9703928189,77.6110696793,11,349
7,Waiter,HSRLayout,12.9112099107,77.6348876953,11,371
7,Waiter,TumkurRoad,13.0349551383,77.5296163559,1,464
7,Waiter,KanakapuraMainRoad,12.946010326,77.5767588615,10,201
7,Waiter,Sultanpalya,13.0223701502,77.602250576,10,254
7,Waiter,MysoreRoad,12.9737802491,77.5868225098,10,287
7,Waiter,VittalMallyaRoad,12.9692218447,77.5951051712,10,285
7,Waiter,Kadubeesanahalli,12.9391091871,77.696814537,11,324
7,Waiter,Bilekahalli,12.8974055185,77.6106834412,10,205
7,Waiter,Chikkabanavara,13.0761340949,77.5078582764,10,204
7,Waiter,BalajiNagar,12.9261010669,77.6083660126,1,442
7,Waiter,HAL3rdStage,12.9684272519,77.6544570923,11,358
7,Waiter,Nagasandra,13.0390942471,77.4902629852,11,370
7,Waiter,InfantryRoad,12.9804295147,77.6042890549,1,396
7,Waiter,ElectronicCity,12.8442724252,77.6700782776,10,247
7,Waiter,BangaloreUniversity,12.9543750866,77.509059906,10,204
7,Waiter,Vyalikaval,13.0022161134,77.5744628906,10,206
7,Waiter,Domlur,12.9635759988,77.6371192932,10,239
7,Waiter,SankeyRoad,13.0056449241,77.5802135468,1,400
7,Waiter,SahakaraNagar,13.0646381226,77.5862216949,10,265
7,Waiter,RMV2ndStage,13.0405157433,77.5658798218,10,268
7,Waiter,DollarsColony,13.0381326422,77.5624895096,10,229
7,Waiter,HALAirportRoad,12.9597283859,77.655916214,1,463
7,Waiter,QueensRoad,12.9812240692,77.5973796844,11,298
7,Waiter,Kathriguppe,12.9300328532,77.5577259064,1,433
7,Waiter,TanneryRoad,12.9737802491,77.5868225098,10,280
7,Waiter,NewBELRoad,13.0264676584,77.5717163086,10,231
7,Waiter,CVRamanNagar,12.9844858977,77.661151886,10,215
7,Waiter,Hoskote,13.070365274,77.7888679504,1,410
7,Waiter,Virgonagar,13.03733827,77.7303314209,1,465
7,Waiter,Sanjaynagar,13.0383416871,77.582359314,10,208
7,Waiter,Gandhinagar,12.9824786237,77.5768661499,1,384
7,Waiter,DispensaryRoad,12.957783646,77.576469183,1,404
7,Waiter,GangaNagar,13.0215339157,77.5881099701,10,209
7,Waiter,DJHalli,12.9737802491,77.5868225098,1,436
7,Waiter,K.GNagar,12.9737802491,77.5868225098,11,306
7,Waiter,Rajkunte,13.2967523618,77.5511169434,1,437
7,Waiter,KumaraKrupa,12.9737802491,77.5868225098,10,285
7,Waiter,Chamarajpet,12.9737802491,77.5868225098,10,285
7,Waiter,HRBRLayout,13.0160983226,77.6466464996,11,380
7,Waiter,K.RMarket,12.9643287856,77.5783038139,1,441
7,Waiter,VVPuram,12.9522002758,77.5777244568,10,257
7,Waiter,Murugeshpalya,12.9601466076,77.657289505,1,443
7,Waiter,Nagarbhavi,12.9721074498,77.5142097473,11,376
7,Waiter,BrigadeRoad,12.9745748248,77.6076793671,10,265
7,Waiter,M.GRoad,12.9743657261,77.6130008698,10,268
7,Waiter,PalaceGuttahalli,12.9960274083,77.5748920441,11,322
7,Waiter,NandidurgaRoad,12.9996026588,77.6000833511,10,287
7,Waiter,Bellandur,12.9267703115,77.6498222351,1,429
7,Waiter,LangfordGardens,12.9629904963,77.5998687744,1,409
7,Waiter,Shanthinagar,12.9543750866,77.5979804993,11,365
7,Waiter,KasturiNagar,13.0058958108,77.6576328278,11,320
7,Waiter,Kodihalli,12.9604811844,77.6465606689,11,346
7,Waiter,HaudinRoad,12.9737802491,77.5868225098,11,326
7,Waiter,KRRoad,12.9319987231,77.5737333298,1,473
7,Waiter,St.JohnsRoad,12.9813077064,77.6117134094,10,233
7,Waiter,NewThippasandra,12.9776276446,77.6525688171,1,470
7,Waiter,Gavipuram,12.9737802491,77.5868225098,1,407
7,Waiter,MahalakshmiLayout,13.0206140544,77.5499153137,11,335
7,Waiter,RichmondTown,12.963994214,77.603302002,1,395
7,Waiter,Doddanekundi,12.9759548712,77.6901626587,10,220
7,Waiter,Hesaraghatta,13.1644052736,77.4862289429,1,459
7,Waiter,ChurchStreet,12.9754216724,77.6037955284,10,228
7,Waiter,PalaceCrossRoad,12.9971773483,77.5873160362,10,263
7,Waiter,St.ThomasTown,12.9737802491,77.5868225098,10,251
7,Waiter,CommercialStreet,12.9830640803,77.6071643829,11,295
7,Waiter,Nayandahalli,12.9386491044,77.5232219696,1,423
7,Waiter,Agaram,12.9570517506,77.6347160339,1,445
7,Waiter,Kothanur,13.0602486102,77.6412391663,10,268
7,Waiter,Ejipura,12.9398202224,77.6299953461,11,357
7,Waiter,OldMadrasRoad,12.9872458729,77.6484918594,10,209
7,Waiter,HanumanthaNagar,12.9737802491,77.5868225098,10,226
7,Waiter,PadmanabhaNagar,12.9199104693,77.5541210175,10,281
7,Waiter,ArakereGate,12.8906076212,77.5986242294,10,237
7,Waiter,Ramanagaram,12.9737802491,77.5868225098,11,302
7,Waiter,RaceCourseRoad,12.9615999224,77.6153826714,11,331
7,Waiter,Vidyaranyapura,13.0818191778,77.5581550598,10,289
7,Waiter,Rajanukunte,13.1760637235,77.5624895096,10,206
7,Waiter,Vasanthanagar,12.9928493647,77.5916290283,1,391
7,Waiter,Krishnarajapuram,13.0027178935,77.6778030396,11,338
7,Waiter,RichmondRoad,12.9656670678,77.6033234596,1,405
7,Waiter,Malleswaram,13.0085719201,77.5643348694,1,445
7,Waiter,Kumbalgodu,12.959226519,77.5697851181,11,358
7,Waiter,CoxTown,12.9977418624,77.6199102402,1,388
7,Waiter,Devanhalli,13.2466293486,77.7083587646,10,262
